,TAG,DescripcionEquipo,GrupoTS,GrupoHR,EqSAP,PuntoMedida,GrupoHREQ,Contador,HRPuesto,EstrategiaMTTO,HRDescripcion,HRContador,Estrategia,pos,Actividades,Puesto,ClaseOT,ACant,AHoras,posHRContador,Frecuencia,Material,MCantidad
15956,2262-TK-206,TANQUE CS 239M3,10.0,MTAN004,10016656,CALENDARIO,MTAN004,M1,TEC-MEC,INSP,INSP_MEC_TANQU_ TANQ-AGI,MTAN004M1,CAL001,20,Inspeccion general tanque 1M,TEC-MEC,PM01,2.0,0.8,MTAN004M120,S3,,
15957,2262-TK-217,TANQUE CS 239M3,10.0,MTAN004,10016657,CALENDARIO,MTAN004,M1,TEC-MEC,INSP,INSP_MEC_TANQU_ TANQ-AGI,MTAN004M1,CAL001,20,Inspeccion general tanque 1M,TEC-MEC,PM01,2.0,0.8,MTAN004M120,S3,,
15958,2284-TK-215,TANQUE AGRIMAT CS 13M3,10.0,MTAN004,10016680,CALENDARIO,MTAN004,M1,TEC-MEC,INSP,INSP_MEC_TANQU_ TANQ-AGI,MTAN004M1,CAL001,20,Inspeccion general tanque 1M,TEC-MEC,PM01,2.0,0.8,MTAN004M120,S3,,
15959,2287-TK-212,TANQUE TECPROMIN MS 24M3,10.0,MTAN004,10016701,CALENDARIO,MTAN004,M1,TEC-MEC,INSP,INSP_MEC_TANQU_ TANQ-AGI,MTAN004M1,CAL001,20,Inspeccion general tanque 1M,TEC-MEC,PM01,2.0,0.8,MTAN004M120,S3,,
15960,2281-TK-226,TANQUE CS 22.8M3,10.0,MTAN004,10016722,CALENDARIO,MTAN004,M1,TEC-MEC,INSP,INSP_MEC_TANQU_ TANQ-AGI,MTAN004M1,CAL001,20,Inspeccion general tanque 1M,TEC-MEC,PM01,2.0,0.8,MTAN004M120,S3,,
15961,2281-TK-227,TANQUE TECPROMIN CS 2.4M3,10.0,MTAN004,10016723,CALENDARIO,MTAN004,M1,TEC-MEC,INSP,INSP_MEC_TANQU_ TANQ-AGI,MTAN004M1,CAL001,20,Inspeccion general tanque 1M,TEC-MEC,PM01,2.0,0.8,MTAN004M120,S3,,
15962,3242-TK-377,TANQUE LEPSA 127M3,10.0,MTAN004,10016948,CALENDARIO,MTAN004,M1,TEC-MEC,INSP,INSP_MEC_TANQU_ TANQ-AGI,MTAN004M1,CAL001,20,Inspeccion general tanque 1M,TEC-MEC,PM01,2.0,0.8,MTAN004M120,S3,,
15963,3321-TK-332,TANQUE LEPSA 42.3M3,10.0,MTAN004,10016973,CALENDARIO,MTAN004,M1,TEC-MEC,INSP,INSP_MEC_TANQU_ TANQ-AGI,MTAN004M1,CAL001,20,Inspeccion general tanque 1M,TEC-MEC,PM01,2.0,0.8,MTAN004M120,S3,,
15964,3321-TK-333,TANQUE LEPSA 42.3M3,10.0,MTAN004,10016974,CALENDARIO,MTAN004,M1,TEC-MEC,INSP,INSP_MEC_TANQU_ TANQ-AGI,MTAN004M1,CAL001,20,Inspeccion general tanque 1M,TEC-MEC,PM01,2.0,0.8,MTAN004M120,S3,,
15965,3321-TK-334,TANQUE LEPSA 42.3M3,10.0,MTAN004,10016977,CALENDARIO,MTAN004,M1,TEC-MEC,INSP,INSP_MEC_TANQU_ TANQ-AGI,MTAN004M1,CAL001,20,Inspeccion general tanque 1M,TEC-MEC,PM01,2.0,0.8,MTAN004M120,S3,,
15966,3321-TK-335,TANQUE LEPSA 42.3M3,10.0,MTAN004,10016978,CALENDARIO,MTAN004,M1,TEC-MEC,INSP,INSP_MEC_TANQU_ TANQ-AGI,MTAN004M1,CAL001,20,Inspeccion general tanque 1M,TEC-MEC,PM01,2.0,0.8,MTAN004M120,S3,,
15967,3321-TK-336,TANQUE LEPSA 42.3M3,10.0,MTAN004,10016979,CALENDARIO,MTAN004,M1,TEC-MEC,INSP,INSP_MEC_TANQU_ TANQ-AGI,MTAN004M1,CAL001,20,Inspeccion general tanque 1M,TEC-MEC,PM01,2.0,0.8,MTAN004M120,S3,,
15968,3321-TK-337,TANQUE LEPSA 42.3M3,10.0,MTAN004,10016980,CALENDARIO,MTAN004,M1,TEC-MEC,INSP,INSP_MEC_TANQU_ TANQ-AGI,MTAN004M1,CAL001,20,Inspeccion general tanque 1M,TEC-MEC,PM01,2.0,0.8,MTAN004M120,S3,,
15969,3321-TK-330,TANQUE LEPSA 42.3M3,10.0,MTAN004,10016982,CALENDARIO,MTAN004,M1,TEC-MEC,INSP,INSP_MEC_TANQU_ TANQ-AGI,MTAN004M1,CAL001,20,Inspeccion general tanque 1M,TEC-MEC,PM01,2.0,0.8,MTAN004M120,S3,,
15970,3321-TK-331,TANQUE LEPSA 42.3M3,10.0,MTAN004,10016983,CALENDARIO,MTAN004,M1,TEC-MEC,INSP,INSP_MEC_TANQU_ TANQ-AGI,MTAN004M1,CAL001,20,Inspeccion general tanque 1M,TEC-MEC,PM01,2.0,0.8,MTAN004M120,S3,,
15971,3321-TK-338,TANQUE LEPSA 42.3M3,10.0,MTAN004,10016985,CALENDARIO,MTAN004,M1,TEC-MEC,INSP,INSP_MEC_TANQU_ TANQ-AGI,MTAN004M1,CAL001,20,Inspeccion general tanque 1M,TEC-MEC,PM01,2.0,0.8,MTAN004M120,S3,,
15972,3324-TK-361,TANQUE LEPSA 42M3,10.0,MTAN004,10017006,CALENDARIO,MTAN004,M1,TEC-MEC,INSP,INSP_MEC_TANQU_ TANQ-AGI,MTAN004M1,CAL001,20,Inspeccion general tanque 1M,TEC-MEC,PM01,2.0,0.8,MTAN004M120,S3,,
15973,3324-TK-362,TANQUE LEPSA 42M3,10.0,MTAN004,10017007,CALENDARIO,MTAN004,M1,TEC-MEC,INSP,INSP_MEC_TANQU_ TANQ-AGI,MTAN004M1,CAL001,20,Inspeccion general tanque 1M,TEC-MEC,PM01,2.0,0.8,MTAN004M120,S3,,
15974,3354-TK-354,TANQUE TECPROMIN 3.6M3,10.0,MTAN004,10017062,CALENDARIO,MTAN004,M1,TEC-MEC,INSP,INSP_MEC_TANQU_ TANQ-AGI,MTAN004M1,CAL001,20,Inspeccion general tanque 1M,TEC-MEC,PM01,2.0,0.8,MTAN004M120,S3,,
15975,3355-TK-356,TANQUE TECPROMIN 2M3,10.0,MTAN004,10017067,CALENDARIO,MTAN004,M1,TEC-MEC,INSP,INSP_MEC_TANQU_ TANQ-AGI,MTAN004M1,CAL001,20,Inspeccion general tanque 1M,TEC-MEC,PM01,2.0,0.8,MTAN004M120,S3,,
15976,3355-TK-357,TANQUE TECPROMIN 3.8M3,10.0,MTAN004,10017068,CALENDARIO,MTAN004,M1,TEC-MEC,INSP,INSP_MEC_TANQU_ TANQ-AGI,MTAN004M1,CAL001,20,Inspeccion general tanque 1M,TEC-MEC,PM01,2.0,0.8,MTAN004M120,S3,,
15977,3355-TK-358,TANQUE TECPROMIN 1M3,10.0,MTAN004,10017072,CALENDARIO,MTAN004,M1,TEC-MEC,INSP,INSP_MEC_TANQU_ TANQ-AGI,MTAN004M1,CAL001,20,Inspeccion general tanque 1M,TEC-MEC,PM01,2.0,0.8,MTAN004M120,S3,,
15978,3355-TK-359,TANQUE TECPROMIN 1M3,10.0,MTAN004,10017073,CALENDARIO,MTAN004,M1,TEC-MEC,INSP,INSP_MEC_TANQU_ TANQ-AGI,MTAN004M1,CAL001,20,Inspeccion general tanque 1M,TEC-MEC,PM01,2.0,0.8,MTAN004M120,S3,,
15979,4316-TK-40424,TANQUE SOLUCIÓN HIPOCLORIT CALCIO,11.0,MTAN004,JP11-INF-SUAG-PLPOT-TANQ27,CALENDARIO,MTAN004,M1,TEC-MEC,INSP,INSP_MEC_TANQU_ TANQ-AGI,MTAN004M1,CAL001,20,Inspeccion general tanque 1M,TEC-MEC,PM01,2.0,0.8,MTAN004M120,S3,,
15980,3321-TK-339,TANQUE LEPSA 42.3M3,12.0,MTAN004,10016986,CALENDARIO,MTAN004,M1,TEC-MEC,INSP,INSP_MEC_TANQU_ TANQ-AGI,MTAN004M1,CAL001,20,Inspeccion general tanque 1M,TEC-MEC,PM01,2.0,0.8,MTAN004M120,S3,,
15981,2262-TK-206,TANQUE CS 239M3,10.0,MTAN004,10016656,CALENDARIO,MTAN004,M2,TEC-MEC,PREV,PREV_MEC_TANQU_ TANQ-AGI,MTAN004M2,CAL001,10,Limpieza interior del tanque 1A,TEC-MEC,PM01,2.0,2.0,MTAN004M210,SC,,
15982,2262-TK-217,TANQUE CS 239M3,10.0,MTAN004,10016657,CALENDARIO,MTAN004,M2,TEC-MEC,PREV,PREV_MEC_TANQU_ TANQ-AGI,MTAN004M2,CAL001,10,Limpieza interior del tanque 1A,TEC-MEC,PM01,2.0,2.0,MTAN004M210,SC,,
15983,2284-TK-215,TANQUE AGRIMAT CS 13M3,10.0,MTAN004,10016680,CALENDARIO,MTAN004,M2,TEC-MEC,PREV,PREV_MEC_TANQU_ TANQ-AGI,MTAN004M2,CAL001,10,Limpieza interior del tanque 1A,TEC-MEC,PM01,2.0,2.0,MTAN004M210,SC,,
15984,2287-TK-212,TANQUE TECPROMIN MS 24M3,10.0,MTAN004,10016701,CALENDARIO,MTAN004,M2,TEC-MEC,PREV,PREV_MEC_TANQU_ TANQ-AGI,MTAN004M2,CAL001,10,Limpieza interior del tanque 1A,TEC-MEC,PM01,2.0,2.0,MTAN004M210,SC,,
15985,2281-TK-226,TANQUE CS 22.8M3,10.0,MTAN004,10016722,CALENDARIO,MTAN004,M2,TEC-MEC,PREV,PREV_MEC_TANQU_ TANQ-AGI,MTAN004M2,CAL001,10,Limpieza interior del tanque 1A,TEC-MEC,PM01,2.0,2.0,MTAN004M210,SC,,
15986,2281-TK-227,TANQUE TECPROMIN CS 2.4M3,10.0,MTAN004,10016723,CALENDARIO,MTAN004,M2,TEC-MEC,PREV,PREV_MEC_TANQU_ TANQ-AGI,MTAN004M2,CAL001,10,Limpieza interior del tanque 1A,TEC-MEC,PM01,2.0,2.0,MTAN004M210,SC,,
15987,3242-TK-377,TANQUE LEPSA 127M3,10.0,MTAN004,10016948,CALENDARIO,MTAN004,M2,TEC-MEC,PREV,PREV_MEC_TANQU_ TANQ-AGI,MTAN004M2,CAL001,10,Limpieza interior del tanque 1A,TEC-MEC,PM01,2.0,2.0,MTAN004M210,SC,,
15988,3321-TK-332,TANQUE LEPSA 42.3M3,10.0,MTAN004,10016973,CALENDARIO,MTAN004,M2,TEC-MEC,PREV,PREV_MEC_TANQU_ TANQ-AGI,MTAN004M2,CAL001,10,Limpieza interior del tanque 1A,TEC-MEC,PM01,2.0,2.0,MTAN004M210,SC,,
15989,3321-TK-333,TANQUE LEPSA 42.3M3,10.0,MTAN004,10016974,CALENDARIO,MTAN004,M2,TEC-MEC,PREV,PREV_MEC_TANQU_ TANQ-AGI,MTAN004M2,CAL001,10,Limpieza interior del tanque 1A,TEC-MEC,PM01,2.0,2.0,MTAN004M210,SC,,
15990,3321-TK-334,TANQUE LEPSA 42.3M3,10.0,MTAN004,10016977,CALENDARIO,MTAN004,M2,TEC-MEC,PREV,PREV_MEC_TANQU_ TANQ-AGI,MTAN004M2,CAL001,10,Limpieza interior del tanque 1A,TEC-MEC,PM01,2.0,2.0,MTAN004M210,SC,,
15991,3321-TK-335,TANQUE LEPSA 42.3M3,10.0,MTAN004,10016978,CALENDARIO,MTAN004,M2,TEC-MEC,PREV,PREV_MEC_TANQU_ TANQ-AGI,MTAN004M2,CAL001,10,Limpieza interior del tanque 1A,TEC-MEC,PM01,2.0,2.0,MTAN004M210,SC,,
15992,3321-TK-336,TANQUE LEPSA 42.3M3,10.0,MTAN004,10016979,CALENDARIO,MTAN004,M2,TEC-MEC,PREV,PREV_MEC_TANQU_ TANQ-AGI,MTAN004M2,CAL001,10,Limpieza interior del tanque 1A,TEC-MEC,PM01,2.0,2.0,MTAN004M210,SC,,
15993,3321-TK-337,TANQUE LEPSA 42.3M3,10.0,MTAN004,10016980,CALENDARIO,MTAN004,M2,TEC-MEC,PREV,PREV_MEC_TANQU_ TANQ-AGI,MTAN004M2,CAL001,10,Limpieza interior del tanque 1A,TEC-MEC,PM01,2.0,2.0,MTAN004M210,SC,,
15994,3321-TK-330,TANQUE LEPSA 42.3M3,10.0,MTAN004,10016982,CALENDARIO,MTAN004,M2,TEC-MEC,PREV,PREV_MEC_TANQU_ TANQ-AGI,MTAN004M2,CAL001,10,Limpieza interior del tanque 1A,TEC-MEC,PM01,2.0,2.0,MTAN004M210,SC,,
15995,3321-TK-331,TANQUE LEPSA 42.3M3,10.0,MTAN004,10016983,CALENDARIO,MTAN004,M2,TEC-MEC,PREV,PREV_MEC_TANQU_ TANQ-AGI,MTAN004M2,CAL001,10,Limpieza interior del tanque 1A,TEC-MEC,PM01,2.0,2.0,MTAN004M210,SC,,
15996,3321-TK-338,TANQUE LEPSA 42.3M3,10.0,MTAN004,10016985,CALENDARIO,MTAN004,M2,TEC-MEC,PREV,PREV_MEC_TANQU_ TANQ-AGI,MTAN004M2,CAL001,10,Limpieza interior del tanque 1A,TEC-MEC,PM01,2.0,2.0,MTAN004M210,SC,,
15997,3324-TK-361,TANQUE LEPSA 42M3,10.0,MTAN004,10017006,CALENDARIO,MTAN004,M2,TEC-MEC,PREV,PREV_MEC_TANQU_ TANQ-AGI,MTAN004M2,CAL001,10,Limpieza interior del tanque 1A,TEC-MEC,PM01,2.0,2.0,MTAN004M210,SC,,
15998,3324-TK-362,TANQUE LEPSA 42M3,10.0,MTAN004,10017007,CALENDARIO,MTAN004,M2,TEC-MEC,PREV,PREV_MEC_TANQU_ TANQ-AGI,MTAN004M2,CAL001,10,Limpieza interior del tanque 1A,TEC-MEC,PM01,2.0,2.0,MTAN004M210,SC,,
15999,3354-TK-354,TANQUE TECPROMIN 3.6M3,10.0,MTAN004,10017062,CALENDARIO,MTAN004,M2,TEC-MEC,PREV,PREV_MEC_TANQU_ TANQ-AGI,MTAN004M2,CAL001,10,Limpieza interior del tanque 1A,TEC-MEC,PM01,2.0,2.0,MTAN004M210,SC,,
16000,3355-TK-356,TANQUE TECPROMIN 2M3,10.0,MTAN004,10017067,CALENDARIO,MTAN004,M2,TEC-MEC,PREV,PREV_MEC_TANQU_ TANQ-AGI,MTAN004M2,CAL001,10,Limpieza interior del tanque 1A,TEC-MEC,PM01,2.0,2.0,MTAN004M210,SC,,
16001,3355-TK-357,TANQUE TECPROMIN 3.8M3,10.0,MTAN004,10017068,CALENDARIO,MTAN004,M2,TEC-MEC,PREV,PREV_MEC_TANQU_ TANQ-AGI,MTAN004M2,CAL001,10,Limpieza interior del tanque 1A,TEC-MEC,PM01,2.0,2.0,MTAN004M210,SC,,
16002,3355-TK-358,TANQUE TECPROMIN 1M3,10.0,MTAN004,10017072,CALENDARIO,MTAN004,M2,TEC-MEC,PREV,PREV_MEC_TANQU_ TANQ-AGI,MTAN004M2,CAL001,10,Limpieza interior del tanque 1A,TEC-MEC,PM01,2.0,2.0,MTAN004M210,SC,,
16003,3355-TK-359,TANQUE TECPROMIN 1M3,10.0,MTAN004,10017073,CALENDARIO,MTAN004,M2,TEC-MEC,PREV,PREV_MEC_TANQU_ TANQ-AGI,MTAN004M2,CAL001,10,Limpieza interior del tanque 1A,TEC-MEC,PM01,2.0,2.0,MTAN004M210,SC,,
16004,4316-TK-40424,TANQUE SOLUCIÓN HIPOCLORIT CALCIO,11.0,MTAN004,JP11-INF-SUAG-PLPOT-TANQ27,CALENDARIO,MTAN004,M2,TEC-MEC,PREV,PREV_MEC_TANQU_ TANQ-AGI,MTAN004M2,CAL001,10,Limpieza interior del tanque 1A,TEC-MEC,PM01,2.0,2.0,MTAN004M210,SC,,
16005,3321-TK-339,TANQUE LEPSA 42.3M3,12.0,MTAN004,10016986,CALENDARIO,MTAN004,M2,TEC-MEC,PREV,PREV_MEC_TANQU_ TANQ-AGI,MTAN004M2,CAL001,10,Limpieza interior del tanque 1A,TEC-MEC,PM01,2.0,2.0,MTAN004M210,SC,,
16006,2262-TK-206,TANQUE CS 239M3,10.0,MTAN004,10016656,CALENDARIO,MTAN004,M3,TEC-MEC,LUBR,LUBR_MEC_TANQU_ TANQ-AGI,MTAN004M3,CAL001,10,Lub sist motriz mecanismo agitador 6M,TEC-MEC,PM01,2.0,0.5,MTAN004M310,SA,,
16007,2262-TK-217,TANQUE CS 239M3,10.0,MTAN004,10016657,CALENDARIO,MTAN004,M3,TEC-MEC,LUBR,LUBR_MEC_TANQU_ TANQ-AGI,MTAN004M3,CAL001,10,Lub sist motriz mecanismo agitador 6M,TEC-MEC,PM01,2.0,0.5,MTAN004M310,SA,,
16008,2284-TK-215,TANQUE AGRIMAT CS 13M3,10.0,MTAN004,10016680,CALENDARIO,MTAN004,M3,TEC-MEC,LUBR,LUBR_MEC_TANQU_ TANQ-AGI,MTAN004M3,CAL001,10,Lub sist motriz mecanismo agitador 6M,TEC-MEC,PM01,2.0,0.5,MTAN004M310,SA,,
16009,2287-TK-212,TANQUE TECPROMIN MS 24M3,10.0,MTAN004,10016701,CALENDARIO,MTAN004,M3,TEC-MEC,LUBR,LUBR_MEC_TANQU_ TANQ-AGI,MTAN004M3,CAL001,10,Lub sist motriz mecanismo agitador 6M,TEC-MEC,PM01,2.0,0.5,MTAN004M310,SA,,
16010,2281-TK-226,TANQUE CS 22.8M3,10.0,MTAN004,10016722,CALENDARIO,MTAN004,M3,TEC-MEC,LUBR,LUBR_MEC_TANQU_ TANQ-AGI,MTAN004M3,CAL001,10,Lub sist motriz mecanismo agitador 6M,TEC-MEC,PM01,2.0,0.5,MTAN004M310,SA,,
16011,2281-TK-227,TANQUE TECPROMIN CS 2.4M3,10.0,MTAN004,10016723,CALENDARIO,MTAN004,M3,TEC-MEC,LUBR,LUBR_MEC_TANQU_ TANQ-AGI,MTAN004M3,CAL001,10,Lub sist motriz mecanismo agitador 6M,TEC-MEC,PM01,2.0,0.5,MTAN004M310,SA,,
16012,3242-TK-377,TANQUE LEPSA 127M3,10.0,MTAN004,10016948,CALENDARIO,MTAN004,M3,TEC-MEC,LUBR,LUBR_MEC_TANQU_ TANQ-AGI,MTAN004M3,CAL001,10,Lub sist motriz mecanismo agitador 6M,TEC-MEC,PM01,2.0,0.5,MTAN004M310,SA,,
16013,3321-TK-332,TANQUE LEPSA 42.3M3,10.0,MTAN004,10016973,CALENDARIO,MTAN004,M3,TEC-MEC,LUBR,LUBR_MEC_TANQU_ TANQ-AGI,MTAN004M3,CAL001,10,Lub sist motriz mecanismo agitador 6M,TEC-MEC,PM01,2.0,0.5,MTAN004M310,SA,,
16014,3321-TK-333,TANQUE LEPSA 42.3M3,10.0,MTAN004,10016974,CALENDARIO,MTAN004,M3,TEC-MEC,LUBR,LUBR_MEC_TANQU_ TANQ-AGI,MTAN004M3,CAL001,10,Lub sist motriz mecanismo agitador 6M,TEC-MEC,PM01,2.0,0.5,MTAN004M310,SA,,
16015,3321-TK-334,TANQUE LEPSA 42.3M3,10.0,MTAN004,10016977,CALENDARIO,MTAN004,M3,TEC-MEC,LUBR,LUBR_MEC_TANQU_ TANQ-AGI,MTAN004M3,CAL001,10,Lub sist motriz mecanismo agitador 6M,TEC-MEC,PM01,2.0,0.5,MTAN004M310,SA,,
16016,3321-TK-335,TANQUE LEPSA 42.3M3,10.0,MTAN004,10016978,CALENDARIO,MTAN004,M3,TEC-MEC,LUBR,LUBR_MEC_TANQU_ TANQ-AGI,MTAN004M3,CAL001,10,Lub sist motriz mecanismo agitador 6M,TEC-MEC,PM01,2.0,0.5,MTAN004M310,SA,,
16017,3321-TK-336,TANQUE LEPSA 42.3M3,10.0,MTAN004,10016979,CALENDARIO,MTAN004,M3,TEC-MEC,LUBR,LUBR_MEC_TANQU_ TANQ-AGI,MTAN004M3,CAL001,10,Lub sist motriz mecanismo agitador 6M,TEC-MEC,PM01,2.0,0.5,MTAN004M310,SA,,
16018,3321-TK-337,TANQUE LEPSA 42.3M3,10.0,MTAN004,10016980,CALENDARIO,MTAN004,M3,TEC-MEC,LUBR,LUBR_MEC_TANQU_ TANQ-AGI,MTAN004M3,CAL001,10,Lub sist motriz mecanismo agitador 6M,TEC-MEC,PM01,2.0,0.5,MTAN004M310,SA,,
16019,3321-TK-330,TANQUE LEPSA 42.3M3,10.0,MTAN004,10016982,CALENDARIO,MTAN004,M3,TEC-MEC,LUBR,LUBR_MEC_TANQU_ TANQ-AGI,MTAN004M3,CAL001,10,Lub sist motriz mecanismo agitador 6M,TEC-MEC,PM01,2.0,0.5,MTAN004M310,SA,,
16020,3321-TK-331,TANQUE LEPSA 42.3M3,10.0,MTAN004,10016983,CALENDARIO,MTAN004,M3,TEC-MEC,LUBR,LUBR_MEC_TANQU_ TANQ-AGI,MTAN004M3,CAL001,10,Lub sist motriz mecanismo agitador 6M,TEC-MEC,PM01,2.0,0.5,MTAN004M310,SA,,
16021,3321-TK-338,TANQUE LEPSA 42.3M3,10.0,MTAN004,10016985,CALENDARIO,MTAN004,M3,TEC-MEC,LUBR,LUBR_MEC_TANQU_ TANQ-AGI,MTAN004M3,CAL001,10,Lub sist motriz mecanismo agitador 6M,TEC-MEC,PM01,2.0,0.5,MTAN004M310,SA,,
16022,3324-TK-361,TANQUE LEPSA 42M3,10.0,MTAN004,10017006,CALENDARIO,MTAN004,M3,TEC-MEC,LUBR,LUBR_MEC_TANQU_ TANQ-AGI,MTAN004M3,CAL001,10,Lub sist motriz mecanismo agitador 6M,TEC-MEC,PM01,2.0,0.5,MTAN004M310,SA,,
16023,3324-TK-362,TANQUE LEPSA 42M3,10.0,MTAN004,10017007,CALENDARIO,MTAN004,M3,TEC-MEC,LUBR,LUBR_MEC_TANQU_ TANQ-AGI,MTAN004M3,CAL001,10,Lub sist motriz mecanismo agitador 6M,TEC-MEC,PM01,2.0,0.5,MTAN004M310,SA,,
16024,3354-TK-354,TANQUE TECPROMIN 3.6M3,10.0,MTAN004,10017062,CALENDARIO,MTAN004,M3,TEC-MEC,LUBR,LUBR_MEC_TANQU_ TANQ-AGI,MTAN004M3,CAL001,10,Lub sist motriz mecanismo agitador 6M,TEC-MEC,PM01,2.0,0.5,MTAN004M310,SA,,
16025,3355-TK-356,TANQUE TECPROMIN 2M3,10.0,MTAN004,10017067,CALENDARIO,MTAN004,M3,TEC-MEC,LUBR,LUBR_MEC_TANQU_ TANQ-AGI,MTAN004M3,CAL001,10,Lub sist motriz mecanismo agitador 6M,TEC-MEC,PM01,2.0,0.5,MTAN004M310,SA,,
16026,3355-TK-357,TANQUE TECPROMIN 3.8M3,10.0,MTAN004,10017068,CALENDARIO,MTAN004,M3,TEC-MEC,LUBR,LUBR_MEC_TANQU_ TANQ-AGI,MTAN004M3,CAL001,10,Lub sist motriz mecanismo agitador 6M,TEC-MEC,PM01,2.0,0.5,MTAN004M310,SA,,
16027,3355-TK-358,TANQUE TECPROMIN 1M3,10.0,MTAN004,10017072,CALENDARIO,MTAN004,M3,TEC-MEC,LUBR,LUBR_MEC_TANQU_ TANQ-AGI,MTAN004M3,CAL001,10,Lub sist motriz mecanismo agitador 6M,TEC-MEC,PM01,2.0,0.5,MTAN004M310,SA,,
16028,3355-TK-359,TANQUE TECPROMIN 1M3,10.0,MTAN004,10017073,CALENDARIO,MTAN004,M3,TEC-MEC,LUBR,LUBR_MEC_TANQU_ TANQ-AGI,MTAN004M3,CAL001,10,Lub sist motriz mecanismo agitador 6M,TEC-MEC,PM01,2.0,0.5,MTAN004M310,SA,,
16029,4316-TK-40424,TANQUE SOLUCIÓN HIPOCLORIT CALCIO,11.0,MTAN004,JP11-INF-SUAG-PLPOT-TANQ27,CALENDARIO,MTAN004,M3,TEC-MEC,LUBR,LUBR_MEC_TANQU_ TANQ-AGI,MTAN004M3,CAL001,10,Lub sist motriz mecanismo agitador 6M,TEC-MEC,PM01,2.0,0.5,MTAN004M310,SA,,
16030,3321-TK-339,TANQUE LEPSA 42.3M3,12.0,MTAN004,10016986,CALENDARIO,MTAN004,M3,TEC-MEC,LUBR,LUBR_MEC_TANQU_ TANQ-AGI,MTAN004M3,CAL001,10,Lub sist motriz mecanismo agitador 6M,TEC-MEC,PM01,2.0,0.5,MTAN004M310,SA,,
16031,2262-TK-206,TANQUE CS 239M3,10.0,MTAN004,10016656,CALENDARIO,MTAN004,E2,TEC-ELE,PREV,PREV_ELE_TANQU_ TANQ-AGI,MTAN004E2,CAL001,10,Mtto general sistema motriz 1A,TEC-ELE,PM01,2.0,3.0,MTAN004E210,SC,,
16032,2262-TK-217,TANQUE CS 239M3,10.0,MTAN004,10016657,CALENDARIO,MTAN004,E2,TEC-ELE,PREV,PREV_ELE_TANQU_ TANQ-AGI,MTAN004E2,CAL001,10,Mtto general sistema motriz 1A,TEC-ELE,PM01,2.0,3.0,MTAN004E210,SC,,
16033,2284-TK-215,TANQUE AGRIMAT CS 13M3,10.0,MTAN004,10016680,CALENDARIO,MTAN004,E2,TEC-ELE,PREV,PREV_ELE_TANQU_ TANQ-AGI,MTAN004E2,CAL001,10,Mtto general sistema motriz 1A,TEC-ELE,PM01,2.0,3.0,MTAN004E210,SC,,
16034,2287-TK-212,TANQUE TECPROMIN MS 24M3,10.0,MTAN004,10016701,CALENDARIO,MTAN004,E2,TEC-ELE,PREV,PREV_ELE_TANQU_ TANQ-AGI,MTAN004E2,CAL001,10,Mtto general sistema motriz 1A,TEC-ELE,PM01,2.0,3.0,MTAN004E210,SC,,
16035,2281-TK-226,TANQUE CS 22.8M3,10.0,MTAN004,10016722,CALENDARIO,MTAN004,E2,TEC-ELE,PREV,PREV_ELE_TANQU_ TANQ-AGI,MTAN004E2,CAL001,10,Mtto general sistema motriz 1A,TEC-ELE,PM01,2.0,3.0,MTAN004E210,SC,,
16036,2281-TK-227,TANQUE TECPROMIN CS 2.4M3,10.0,MTAN004,10016723,CALENDARIO,MTAN004,E2,TEC-ELE,PREV,PREV_ELE_TANQU_ TANQ-AGI,MTAN004E2,CAL001,10,Mtto general sistema motriz 1A,TEC-ELE,PM01,2.0,3.0,MTAN004E210,SC,,
16037,3242-TK-377,TANQUE LEPSA 127M3,10.0,MTAN004,10016948,CALENDARIO,MTAN004,E2,TEC-ELE,PREV,PREV_ELE_TANQU_ TANQ-AGI,MTAN004E2,CAL001,10,Mtto general sistema motriz 1A,TEC-ELE,PM01,2.0,3.0,MTAN004E210,SC,,
16038,3321-TK-332,TANQUE LEPSA 42.3M3,10.0,MTAN004,10016973,CALENDARIO,MTAN004,E2,TEC-ELE,PREV,PREV_ELE_TANQU_ TANQ-AGI,MTAN004E2,CAL001,10,Mtto general sistema motriz 1A,TEC-ELE,PM01,2.0,3.0,MTAN004E210,SC,,
16039,3321-TK-333,TANQUE LEPSA 42.3M3,10.0,MTAN004,10016974,CALENDARIO,MTAN004,E2,TEC-ELE,PREV,PREV_ELE_TANQU_ TANQ-AGI,MTAN004E2,CAL001,10,Mtto general sistema motriz 1A,TEC-ELE,PM01,2.0,3.0,MTAN004E210,SC,,
16040,3321-TK-334,TANQUE LEPSA 42.3M3,10.0,MTAN004,10016977,CALENDARIO,MTAN004,E2,TEC-ELE,PREV,PREV_ELE_TANQU_ TANQ-AGI,MTAN004E2,CAL001,10,Mtto general sistema motriz 1A,TEC-ELE,PM01,2.0,3.0,MTAN004E210,SC,,
16041,3321-TK-335,TANQUE LEPSA 42.3M3,10.0,MTAN004,10016978,CALENDARIO,MTAN004,E2,TEC-ELE,PREV,PREV_ELE_TANQU_ TANQ-AGI,MTAN004E2,CAL001,10,Mtto general sistema motriz 1A,TEC-ELE,PM01,2.0,3.0,MTAN004E210,SC,,
