,GrupoHR,Contador,HRDescripcion,HRPuesto,GPlanificacion,EstadoGlobal,EstadoInstalacion,Estrategia,HRContador,EstrategiaMTTO,pos,Actividades,Puesto,ClaseOT,ACant,AHoras,posHRContador,Frecuencia,Material,MCantidad
8751,JP11-OXI-CHAN-CLTER-CHUT38,X1,COND_MEC_CHUTE Insp tint penet d estruct,TEC-MEC,P01,4.0,1.0,HOR002,JP11-OXI-CHAN-CLTER-CHUT38X1,COND,10,Insp tintes penetrantes d estruct chute,TEC-MEC,PM01,3.0,6.0,JP11-OXI-CHAN-CLTER-CHUT38X110,,,
8752,JP11-OXI-CHAN-CLTER-CHUT38,X2,COND_MEC_CHUTE Rep fallas por soldadura,TEC-MEC,P01,4.0,1.0,HOR002,JP11-OXI-CHAN-CLTER-CHUT38X2,COND,10,Reparacion fallas por soldadura en chute,TEC-MEC,PM01,4.0,6.0,JP11-OXI-CHAN-CLTER-CHUT38X210,,,
8753,JP11-OXI-CHAN-CLTER-CHUT38,W1,COND_INS_CHUTE Camb instr averiado chute,TEC-INS,P01,4.0,1.0,HOR002,JP11-OXI-CHAN-CLTER-CHUT38W1,COND,10,Cambio de instrumentos averiados d chute,TEC-INS,PM01,2.0,2.5,JP11-OXI-CHAN-CLTER-CHUT38W110,,,
8754,JP11-OXI-CHAN-CLTER-CHUT39,X1,COND_MEC_CHUTE Insp tint penet d estruct,TEC-MEC,P01,4.0,1.0,HOR002,JP11-OXI-CHAN-CLTER-CHUT39X1,COND,10,Insp tintes penetrantes d estruct chute,TEC-MEC,PM01,3.0,6.0,JP11-OXI-CHAN-CLTER-CHUT39X110,,,
8755,JP11-OXI-CHAN-CLTER-CHUT39,X2,COND_MEC_CHUTE Rep fallas por soldadura,TEC-MEC,P01,4.0,1.0,HOR002,JP11-OXI-CHAN-CLTER-CHUT39X2,COND,10,Reparacion fallas por soldadura en chute,TEC-MEC,PM01,4.0,6.0,JP11-OXI-CHAN-CLTER-CHUT39X210,,,
8756,JP11-OXI-CHAN-CLTER-CHUT39,W1,COND_INS_CHUTE Camb instr averiado chute,TEC-INS,P01,4.0,1.0,HOR002,JP11-OXI-CHAN-CLTER-CHUT39W1,COND,10,Cambio de instrumentos averiados d chute,TEC-INS,PM01,2.0,2.5,JP11-OXI-CHAN-CLTER-CHUT39W110,,,
8757,JP11-OXI-CHAN-CLTER-CHUT40,X1,COND_MEC_CHUTE Insp tint penet d estruct,TEC-MEC,P01,4.0,1.0,HOR002,JP11-OXI-CHAN-CLTER-CHUT40X1,COND,10,Insp tintes penetrantes d estruct chute,TEC-MEC,PM01,3.0,6.0,JP11-OXI-CHAN-CLTER-CHUT40X110,,,
8758,JP11-OXI-CHAN-CLTER-CHUT40,X2,COND_MEC_CHUTE Rep fallas por soldadura,TEC-MEC,P01,4.0,1.0,HOR002,JP11-OXI-CHAN-CLTER-CHUT40X2,COND,10,Reparacion fallas por soldadura en chute,TEC-MEC,PM01,4.0,6.0,JP11-OXI-CHAN-CLTER-CHUT40X210,,,
8759,JP11-OXI-CHAN-CLTER-CHUT40,W1,COND_INS_CHUTE Camb instr averiado chute,TEC-INS,P01,4.0,1.0,HOR002,JP11-OXI-CHAN-CLTER-CHUT40W1,COND,10,Cambio de instrumentos averiados d chute,TEC-INS,PM01,2.0,2.5,JP11-OXI-CHAN-CLTER-CHUT40W110,,,
8760,JP11-OXI-CHAN-CLTER-CHUT41,X1,COND_MEC_CHUTE Insp tint penet d estruct,TEC-MEC,P01,4.0,1.0,HOR002,JP11-OXI-CHAN-CLTER-CHUT41X1,COND,10,Insp tintes penetrantes d estruct chute,TEC-MEC,PM01,3.0,6.0,JP11-OXI-CHAN-CLTER-CHUT41X110,,,
8761,JP11-OXI-CHAN-CLTER-CHUT41,X2,COND_MEC_CHUTE Rep fallas por soldadura,TEC-MEC,P01,4.0,1.0,HOR002,JP11-OXI-CHAN-CLTER-CHUT41X2,COND,10,Reparacion fallas por soldadura en chute,TEC-MEC,PM01,4.0,6.0,JP11-OXI-CHAN-CLTER-CHUT41X210,,,
8762,JP11-OXI-CHAN-CLTER-CHUT41,W1,COND_INS_CHUTE Camb instr averiado chute,TEC-INS,P01,4.0,1.0,HOR002,JP11-OXI-CHAN-CLTER-CHUT41W1,COND,10,Cambio de instrumentos averiados d chute,TEC-INS,PM01,2.0,2.5,JP11-OXI-CHAN-CLTER-CHUT41W110,,,
8763,JP11-OXI-CHAN-CLTER-CHUT42,X1,COND_MEC_CHUTE Insp tint penet d estruct,TEC-MEC,P01,4.0,1.0,HOR002,JP11-OXI-CHAN-CLTER-CHUT42X1,COND,10,Insp tintes penetrantes d estruct chute,TEC-MEC,PM01,3.0,6.0,JP11-OXI-CHAN-CLTER-CHUT42X110,,,
8764,JP11-OXI-CHAN-CLTER-CHUT42,X2,COND_MEC_CHUTE Rep fallas por soldadura,TEC-MEC,P01,4.0,1.0,HOR002,JP11-OXI-CHAN-CLTER-CHUT42X2,COND,10,Reparacion fallas por soldadura en chute,TEC-MEC,PM01,4.0,6.0,JP11-OXI-CHAN-CLTER-CHUT42X210,,,
8765,JP11-OXI-CHAN-CLTER-CHUT42,W1,COND_INS_CHUTE Camb instr averiado chute,TEC-INS,P01,4.0,1.0,HOR002,JP11-OXI-CHAN-CLTER-CHUT42W1,COND,10,Cambio de instrumentos averiados d chute,TEC-INS,PM01,2.0,2.5,JP11-OXI-CHAN-CLTER-CHUT42W110,,,
8766,JP11-OXI-CHAN-CLTER-CHUT43,X1,COND_MEC_CHUTE Insp tint penet d estruct,TEC-MEC,P01,4.0,1.0,HOR002,JP11-OXI-CHAN-CLTER-CHUT43X1,COND,10,Insp tintes penetrantes d estruct chute,TEC-MEC,PM01,3.0,6.0,JP11-OXI-CHAN-CLTER-CHUT43X110,,,
8767,JP11-OXI-CHAN-CLTER-CHUT43,X2,COND_MEC_CHUTE Rep fallas por soldadura,TEC-MEC,P01,4.0,1.0,HOR002,JP11-OXI-CHAN-CLTER-CHUT43X2,COND,10,Reparacion fallas por soldadura en chute,TEC-MEC,PM01,4.0,6.0,JP11-OXI-CHAN-CLTER-CHUT43X210,,,
8768,JP11-OXI-CHAN-CLTER-CHUT43,W1,COND_INS_CHUTE Camb instr averiado chute,TEC-INS,P01,4.0,1.0,HOR002,JP11-OXI-CHAN-CLTER-CHUT43W1,COND,10,Cambio de instrumentos averiados d chute,TEC-INS,PM01,2.0,2.5,JP11-OXI-CHAN-CLTER-CHUT43W110,,,
8769,JP11-OXI-CHAN-CLTER-CHUT44,X1,COND_MEC_CHUTE Insp tint penet d estruct,TEC-MEC,P01,4.0,1.0,HOR002,JP11-OXI-CHAN-CLTER-CHUT44X1,COND,10,Insp tintes penetrantes d estruct chute,TEC-MEC,PM01,3.0,6.0,JP11-OXI-CHAN-CLTER-CHUT44X110,,,
8770,JP11-OXI-CHAN-CLTER-CHUT44,X2,COND_MEC_CHUTE Rep fallas por soldadura,TEC-MEC,P01,4.0,1.0,HOR002,JP11-OXI-CHAN-CLTER-CHUT44X2,COND,10,Reparacion fallas por soldadura en chute,TEC-MEC,PM01,4.0,6.0,JP11-OXI-CHAN-CLTER-CHUT44X210,,,
8771,JP11-OXI-CHAN-CLTER-CHUT44,W1,COND_INS_CHUTE Camb instr averiado chute,TEC-INS,P01,4.0,1.0,HOR002,JP11-OXI-CHAN-CLTER-CHUT44W1,COND,10,Cambio de instrumentos averiados d chute,TEC-INS,PM01,2.0,2.5,JP11-OXI-CHAN-CLTER-CHUT44W110,,,
8772,JP11-OXI-CHAN-CLTER-CHUT45,X1,COND_MEC_CHUTE Insp tint penet d estruct,TEC-MEC,P01,4.0,1.0,HOR002,JP11-OXI-CHAN-CLTER-CHUT45X1,COND,10,Insp tintes penetrantes d estruct chute,TEC-MEC,PM01,3.0,6.0,JP11-OXI-CHAN-CLTER-CHUT45X110,,,
8773,JP11-OXI-CHAN-CLTER-CHUT45,X2,COND_MEC_CHUTE Rep fallas por soldadura,TEC-MEC,P01,4.0,1.0,HOR002,JP11-OXI-CHAN-CLTER-CHUT45X2,COND,10,Reparacion fallas por soldadura en chute,TEC-MEC,PM01,4.0,6.0,JP11-OXI-CHAN-CLTER-CHUT45X210,,,
8774,JP11-OXI-CHAN-CLTER-CHUT45,W1,COND_INS_CHUTE Camb instr averiado chute,TEC-INS,P01,4.0,1.0,HOR002,JP11-OXI-CHAN-CLTER-CHUT45W1,COND,10,Cambio de instrumentos averiados d chute,TEC-INS,PM01,2.0,2.5,JP11-OXI-CHAN-CLTER-CHUT45W110,,,
8775,JP11-OXI-CHAN-CLTER-CHUT46,X1,COND_MEC_CHUTE Insp tint penet d estruct,TEC-MEC,P01,4.0,1.0,HOR002,JP11-OXI-CHAN-CLTER-CHUT46X1,COND,10,Insp tintes penetrantes d estruct chute,TEC-MEC,PM01,3.0,6.0,JP11-OXI-CHAN-CLTER-CHUT46X110,,,
8776,JP11-OXI-CHAN-CLTER-CHUT46,X2,COND_MEC_CHUTE Rep fallas por soldadura,TEC-MEC,P01,4.0,1.0,HOR002,JP11-OXI-CHAN-CLTER-CHUT46X2,COND,10,Reparacion fallas por soldadura en chute,TEC-MEC,PM01,4.0,6.0,JP11-OXI-CHAN-CLTER-CHUT46X210,,,
8777,JP11-OXI-CHAN-CLTER-CHUT46,W1,COND_INS_CHUTE Camb instr averiado chute,TEC-INS,P01,4.0,1.0,HOR002,JP11-OXI-CHAN-CLTER-CHUT46W1,COND,10,Cambio de instrumentos averiados d chute,TEC-INS,PM01,2.0,2.5,JP11-OXI-CHAN-CLTER-CHUT46W110,,,
8778,JP11-OXI-CHAN-CLTER-CHUT47,X1,COND_MEC_CHUTE Insp tint penet d estruct,TEC-MEC,P01,4.0,1.0,HOR002,JP11-OXI-CHAN-CLTER-CHUT47X1,COND,10,Insp tintes penetrantes d estruct chute,TEC-MEC,PM01,3.0,6.0,JP11-OXI-CHAN-CLTER-CHUT47X110,,,
8779,JP11-OXI-CHAN-CLTER-CHUT47,X2,COND_MEC_CHUTE Rep fallas por soldadura,TEC-MEC,P01,4.0,1.0,HOR002,JP11-OXI-CHAN-CLTER-CHUT47X2,COND,10,Reparacion fallas por soldadura en chute,TEC-MEC,PM01,4.0,6.0,JP11-OXI-CHAN-CLTER-CHUT47X210,,,
8780,JP11-OXI-CHAN-CLTER-CHUT47,W1,COND_INS_CHUTE Camb instr averiado chute,TEC-INS,P01,4.0,1.0,HOR002,JP11-OXI-CHAN-CLTER-CHUT47W1,COND,10,Cambio de instrumentos averiados d chute,TEC-INS,PM01,2.0,2.5,JP11-OXI-CHAN-CLTER-CHUT47W110,,,
8781,JP11-OXI-CHAN-CLTER-CHUT48,X1,COND_MEC_CHUTE Insp tint penet d estruct,TEC-MEC,P01,4.0,1.0,HOR002,JP11-OXI-CHAN-CLTER-CHUT48X1,COND,10,Insp tintes penetrantes d estruct chute,TEC-MEC,PM01,3.0,6.0,JP11-OXI-CHAN-CLTER-CHUT48X110,,,
8782,JP11-OXI-CHAN-CLTER-CHUT48,X2,COND_MEC_CHUTE Rep fallas por soldadura,TEC-MEC,P01,4.0,1.0,HOR002,JP11-OXI-CHAN-CLTER-CHUT48X2,COND,10,Reparacion fallas por soldadura en chute,TEC-MEC,PM01,4.0,6.0,JP11-OXI-CHAN-CLTER-CHUT48X210,,,
8783,JP11-OXI-CHAN-CLTER-CHUT48,W1,COND_INS_CHUTE Camb instr averiado chute,TEC-INS,P01,4.0,1.0,HOR002,JP11-OXI-CHAN-CLTER-CHUT48W1,COND,10,Cambio de instrumentos averiados d chute,TEC-INS,PM01,2.0,2.5,JP11-OXI-CHAN-CLTER-CHUT48W110,,,
8784,JP11-OXI-CHAN-CLTER-CHUT49,X1,COND_MEC_CHUTE Insp tint penet d estruct,TEC-MEC,P01,4.0,1.0,HOR002,JP11-OXI-CHAN-CLTER-CHUT49X1,COND,10,Insp tintes penetrantes d estruct chute,TEC-MEC,PM01,3.0,6.0,JP11-OXI-CHAN-CLTER-CHUT49X110,,,
8785,JP11-OXI-CHAN-CLTER-CHUT49,X2,COND_MEC_CHUTE Rep fallas por soldadura,TEC-MEC,P01,4.0,1.0,HOR002,JP11-OXI-CHAN-CLTER-CHUT49X2,COND,10,Reparacion fallas por soldadura en chute,TEC-MEC,PM01,4.0,6.0,JP11-OXI-CHAN-CLTER-CHUT49X210,,,
8786,JP11-OXI-CHAN-CLTER-CHUT49,W1,COND_INS_CHUTE Camb instr averiado chute,TEC-INS,P01,4.0,1.0,HOR002,JP11-OXI-CHAN-CLTER-CHUT49W1,COND,10,Cambio de instrumentos averiados d chute,TEC-INS,PM01,2.0,2.5,JP11-OXI-CHAN-CLTER-CHUT49W110,,,
8787,JP11-OXI-EXSO-TRCRU-CHUT67,X1,COND_MEC_CHUTE Insp tint penet d estruct,TEC-MEC,P01,4.0,1.0,HOR002,JP11-OXI-EXSO-TRCRU-CHUT67X1,COND,10,Insp tintes penetrantes d estruct chute,TEC-MEC,PM01,3.0,6.0,JP11-OXI-EXSO-TRCRU-CHUT67X110,,,
8788,JP11-OXI-EXSO-TRCRU-CHUT67,X2,COND_MEC_CHUTE Rep fallas por soldadura,TEC-MEC,P01,4.0,1.0,HOR002,JP11-OXI-EXSO-TRCRU-CHUT67X2,COND,10,Reparacion fallas por soldadura en chute,TEC-MEC,PM01,4.0,6.0,JP11-OXI-EXSO-TRCRU-CHUT67X210,,,
8789,JP11-OXI-EXSO-TRCRU-CHUT67,W1,COND_INS_CHUTE Camb instr averiado chute,TEC-INS,P01,4.0,1.0,HOR002,JP11-OXI-EXSO-TRCRU-CHUT67W1,COND,10,Cambio de instrumentos averiados d chute,TEC-INS,PM01,2.0,2.5,JP11-OXI-EXSO-TRCRU-CHUT67W110,,,
8790,JP11-OXI-EXSO-TRCRU-CHUT68,X1,COND_MEC_CHUTE Insp tint penet d estruct,TEC-MEC,P01,4.0,1.0,HOR002,JP11-OXI-EXSO-TRCRU-CHUT68X1,COND,10,Insp tintes penetrantes d estruct chute,TEC-MEC,PM01,3.0,6.0,JP11-OXI-EXSO-TRCRU-CHUT68X110,,,
8791,JP11-OXI-EXSO-TRCRU-CHUT68,X2,COND_MEC_CHUTE Rep fallas por soldadura,TEC-MEC,P01,4.0,1.0,HOR002,JP11-OXI-EXSO-TRCRU-CHUT68X2,COND,10,Reparacion fallas por soldadura en chute,TEC-MEC,PM01,4.0,6.0,JP11-OXI-EXSO-TRCRU-CHUT68X210,,,
8792,JP11-OXI-EXSO-TRCRU-CHUT68,W1,COND_INS_CHUTE Camb instr averiado chute,TEC-INS,P01,4.0,1.0,HOR002,JP11-OXI-EXSO-TRCRU-CHUT68W1,COND,10,Cambio de instrumentos averiados d chute,TEC-INS,PM01,2.0,2.5,JP11-OXI-EXSO-TRCRU-CHUT68W110,,,
8793,JP11-OXI-LIXI-CARBA-CHUT54,X1,COND_MEC_CHUTE Insp tint penet d estruct,TEC-MEC,P01,4.0,1.0,HOR002,JP11-OXI-LIXI-CARBA-CHUT54X1,COND,10,Insp tintes penetrantes d estruct chute,TEC-MEC,PM01,3.0,6.0,JP11-OXI-LIXI-CARBA-CHUT54X110,,,
8794,JP11-OXI-LIXI-CARBA-CHUT54,X2,COND_MEC_CHUTE Rep fallas por soldadura,TEC-MEC,P01,4.0,1.0,HOR002,JP11-OXI-LIXI-CARBA-CHUT54X2,COND,10,Reparacion fallas por soldadura en chute,TEC-MEC,PM01,4.0,6.0,JP11-OXI-LIXI-CARBA-CHUT54X210,,,
8795,JP11-OXI-LIXI-CARBA-CHUT54,W1,COND_INS_CHUTE Camb instr averiado chute,TEC-INS,P01,4.0,1.0,HOR002,JP11-OXI-LIXI-CARBA-CHUT54W1,COND,10,Cambio de instrumentos averiados d chute,TEC-INS,PM01,2.0,2.5,JP11-OXI-LIXI-CARBA-CHUT54W110,,,
8796,JP11-OXI-LIXI-CARBA-CHUT55,X1,COND_MEC_CHUTE Insp tint penet d estruct,TEC-MEC,P01,4.0,1.0,HOR002,JP11-OXI-LIXI-CARBA-CHUT55X1,COND,10,Insp tintes penetrantes d estruct chute,TEC-MEC,PM01,3.0,6.0,JP11-OXI-LIXI-CARBA-CHUT55X110,,,
8797,JP11-OXI-LIXI-CARBA-CHUT55,X2,COND_MEC_CHUTE Rep fallas por soldadura,TEC-MEC,P01,4.0,1.0,HOR002,JP11-OXI-LIXI-CARBA-CHUT55X2,COND,10,Reparacion fallas por soldadura en chute,TEC-MEC,PM01,4.0,6.0,JP11-OXI-LIXI-CARBA-CHUT55X210,,,
8798,JP11-OXI-LIXI-CARBA-CHUT55,W1,COND_INS_CHUTE Camb instr averiado chute,TEC-INS,P01,4.0,1.0,HOR002,JP11-OXI-LIXI-CARBA-CHUT55W1,COND,10,Cambio de instrumentos averiados d chute,TEC-INS,PM01,2.0,2.5,JP11-OXI-LIXI-CARBA-CHUT55W110,,,
8799,JP11-OXI-LIXI-CARBA-CHUT56,X1,COND_MEC_CHUTE Insp tint penet d estruct,TEC-MEC,P01,4.0,1.0,HOR002,JP11-OXI-LIXI-CARBA-CHUT56X1,COND,10,Insp tintes penetrantes d estruct chute,TEC-MEC,PM01,3.0,6.0,JP11-OXI-LIXI-CARBA-CHUT56X110,,,
8800,JP11-OXI-LIXI-CARBA-CHUT56,X2,COND_MEC_CHUTE Rep fallas por soldadura,TEC-MEC,P01,4.0,1.0,HOR002,JP11-OXI-LIXI-CARBA-CHUT56X2,COND,10,Reparacion fallas por soldadura en chute,TEC-MEC,PM01,4.0,6.0,JP11-OXI-LIXI-CARBA-CHUT56X210,,,
8801,JP11-OXI-LIXI-CARBA-CHUT56,W1,COND_INS_CHUTE Camb instr averiado chute,TEC-INS,P01,4.0,1.0,HOR002,JP11-OXI-LIXI-CARBA-CHUT56W1,COND,10,Cambio de instrumentos averiados d chute,TEC-INS,PM01,2.0,2.5,JP11-OXI-LIXI-CARBA-CHUT56W110,,,
8802,JP11-OXI-LIXI-CARBA-CHUT57,X1,COND_MEC_CHUTE Insp tint penet d estruct,TEC-MEC,P01,4.0,1.0,HOR002,JP11-OXI-LIXI-CARBA-CHUT57X1,COND,10,Insp tintes penetrantes d estruct chute,TEC-MEC,PM01,3.0,6.0,JP11-OXI-LIXI-CARBA-CHUT57X110,,,
8803,JP11-OXI-LIXI-CARBA-CHUT57,X2,COND_MEC_CHUTE Rep fallas por soldadura,TEC-MEC,P01,4.0,1.0,HOR002,JP11-OXI-LIXI-CARBA-CHUT57X2,COND,10,Reparacion fallas por soldadura en chute,TEC-MEC,PM01,4.0,6.0,JP11-OXI-LIXI-CARBA-CHUT57X210,,,
8804,JP11-OXI-LIXI-CARBA-CHUT57,W1,COND_INS_CHUTE Camb instr averiado chute,TEC-INS,P01,4.0,1.0,HOR002,JP11-OXI-LIXI-CARBA-CHUT57W1,COND,10,Cambio de instrumentos averiados d chute,TEC-INS,PM01,2.0,2.5,JP11-OXI-LIXI-CARBA-CHUT57W110,,,
8805,JP11-OXI-LIXI-CARBA-CHUT58,X1,COND_MEC_CHUTE Insp tint penet d estruct,TEC-MEC,P01,4.0,1.0,HOR002,JP11-OXI-LIXI-CARBA-CHUT58X1,COND,10,Insp tintes penetrantes d estruct chute,TEC-MEC,PM01,3.0,6.0,JP11-OXI-LIXI-CARBA-CHUT58X110,,,
8806,JP11-OXI-LIXI-CARBA-CHUT58,X2,COND_MEC_CHUTE Rep fallas por soldadura,TEC-MEC,P01,4.0,1.0,HOR002,JP11-OXI-LIXI-CARBA-CHUT58X2,COND,10,Reparacion fallas por soldadura en chute,TEC-MEC,PM01,4.0,6.0,JP11-OXI-LIXI-CARBA-CHUT58X210,,,
8807,JP11-OXI-LIXI-CARBA-CHUT58,W1,COND_INS_CHUTE Camb instr averiado chute,TEC-INS,P01,4.0,1.0,HOR002,JP11-OXI-LIXI-CARBA-CHUT58W1,COND,10,Cambio de instrumentos averiados d chute,TEC-INS,PM01,2.0,2.5,JP11-OXI-LIXI-CARBA-CHUT58W110,,,
8808,JP11-OXI-LIXI-DESBA-CHUT59,X1,COND_MEC_CHUTE Insp tint penet d estruct,TEC-MEC,P01,4.0,1.0,HOR002,JP11-OXI-LIXI-DESBA-CHUT59X1,COND,10,Insp tintes penetrantes d estruct chute,TEC-MEC,PM01,3.0,6.0,JP11-OXI-LIXI-DESBA-CHUT59X110,,,
8809,JP11-OXI-LIXI-DESBA-CHUT59,X2,COND_MEC_CHUTE Rep fallas por soldadura,TEC-MEC,P01,4.0,1.0,HOR002,JP11-OXI-LIXI-DESBA-CHUT59X2,COND,10,Reparacion fallas por soldadura en chute,TEC-MEC,PM01,4.0,6.0,JP11-OXI-LIXI-DESBA-CHUT59X210,,,
8810,JP11-OXI-LIXI-DESBA-CHUT59,W1,COND_INS_CHUTE Camb instr averiado chute,TEC-INS,P01,4.0,1.0,HOR002,JP11-OXI-LIXI-DESBA-CHUT59W1,COND,10,Cambio de instrumentos averiados d chute,TEC-INS,PM01,2.0,2.5,JP11-OXI-LIXI-DESBA-CHUT59W110,,,
8811,JP11-OXI-LIXI-DESBA-CHUT60,X1,COND_MEC_CHUTE Insp tint penet d estruct,TEC-MEC,P01,4.0,1.0,HOR002,JP11-OXI-LIXI-DESBA-CHUT60X1,COND,10,Insp tintes penetrantes d estruct chute,TEC-MEC,PM01,3.0,6.0,JP11-OXI-LIXI-DESBA-CHUT60X110,,,
8812,JP11-OXI-LIXI-DESBA-CHUT60,X2,COND_MEC_CHUTE Rep fallas por soldadura,TEC-MEC,P01,4.0,1.0,HOR002,JP11-OXI-LIXI-DESBA-CHUT60X2,COND,10,Reparacion fallas por soldadura en chute,TEC-MEC,PM01,4.0,6.0,JP11-OXI-LIXI-DESBA-CHUT60X210,,,
8813,JP11-OXI-LIXI-DESBA-CHUT60,W1,COND_INS_CHUTE Camb instr averiado chute,TEC-INS,P01,4.0,1.0,HOR002,JP11-OXI-LIXI-DESBA-CHUT60W1,COND,10,Cambio de instrumentos averiados d chute,TEC-INS,PM01,2.0,2.5,JP11-OXI-LIXI-DESBA-CHUT60W110,,,
8814,JP11-OXI-LIXI-DESBA-CHUT61,X1,COND_MEC_CHUTE Insp tint penet d estruct,TEC-MEC,P01,4.0,1.0,HOR002,JP11-OXI-LIXI-DESBA-CHUT61X1,COND,10,Insp tintes penetrantes d estruct chute,TEC-MEC,PM01,3.0,6.0,JP11-OXI-LIXI-DESBA-CHUT61X110,,,
8815,JP11-OXI-LIXI-DESBA-CHUT61,X2,COND_MEC_CHUTE Rep fallas por soldadura,TEC-MEC,P01,4.0,1.0,HOR002,JP11-OXI-LIXI-DESBA-CHUT61X2,COND,10,Reparacion fallas por soldadura en chute,TEC-MEC,PM01,4.0,6.0,JP11-OXI-LIXI-DESBA-CHUT61X210,,,
8816,JP11-OXI-LIXI-DESBA-CHUT61,W1,COND_INS_CHUTE Camb instr averiado chute,TEC-INS,P01,4.0,1.0,HOR002,JP11-OXI-LIXI-DESBA-CHUT61W1,COND,10,Cambio de instrumentos averiados d chute,TEC-INS,PM01,2.0,2.5,JP11-OXI-LIXI-DESBA-CHUT61W110,,,
8817,JP11-OXI-LIXI-DESBA-CHUT62,X1,COND_MEC_CHUTE Insp tint penet d estruct,TEC-MEC,P01,4.0,1.0,HOR002,JP11-OXI-LIXI-DESBA-CHUT62X1,COND,10,Insp tintes penetrantes d estruct chute,TEC-MEC,PM01,3.0,6.0,JP11-OXI-LIXI-DESBA-CHUT62X110,,,
8818,JP11-OXI-LIXI-DESBA-CHUT62,X2,COND_MEC_CHUTE Rep fallas por soldadura,TEC-MEC,P01,4.0,1.0,HOR002,JP11-OXI-LIXI-DESBA-CHUT62X2,COND,10,Reparacion fallas por soldadura en chute,TEC-MEC,PM01,4.0,6.0,JP11-OXI-LIXI-DESBA-CHUT62X210,,,
8819,JP11-OXI-LIXI-DESBA-CHUT62,W1,COND_INS_CHUTE Camb instr averiado chute,TEC-INS,P01,4.0,1.0,HOR002,JP11-OXI-LIXI-DESBA-CHUT62W1,COND,10,Cambio de instrumentos averiados d chute,TEC-INS,PM01,2.0,2.5,JP11-OXI-LIXI-DESBA-CHUT62W110,,,
8820,JP11-OXI-LIXI-DESBA-CHUT63,X1,COND_MEC_CHUTE Insp tint penet d estruct,TEC-MEC,P01,4.0,1.0,HOR002,JP11-OXI-LIXI-DESBA-CHUT63X1,COND,10,Insp tintes penetrantes d estruct chute,TEC-MEC,PM01,3.0,6.0,JP11-OXI-LIXI-DESBA-CHUT63X110,,,
8821,JP11-OXI-LIXI-DESBA-CHUT63,X2,COND_MEC_CHUTE Rep fallas por soldadura,TEC-MEC,P01,4.0,1.0,HOR002,JP11-OXI-LIXI-DESBA-CHUT63X2,COND,10,Reparacion fallas por soldadura en chute,TEC-MEC,PM01,4.0,6.0,JP11-OXI-LIXI-DESBA-CHUT63X210,,,
8822,JP11-OXI-LIXI-DESBA-CHUT63,W1,COND_INS_CHUTE Camb instr averiado chute,TEC-INS,P01,4.0,1.0,HOR002,JP11-OXI-LIXI-DESBA-CHUT63W1,COND,10,Cambio de instrumentos averiados d chute,TEC-INS,PM01,2.0,2.5,JP11-OXI-LIXI-DESBA-CHUT63W110,,,
8823,JP11-OXI-LIXI-DESBA-CHUT64,X1,COND_MEC_CHUTE Insp tint penet d estruct,TEC-MEC,P01,4.0,1.0,HOR002,JP11-OXI-LIXI-DESBA-CHUT64X1,COND,10,Insp tintes penetrantes d estruct chute,TEC-MEC,PM01,3.0,6.0,JP11-OXI-LIXI-DESBA-CHUT64X110,,,
8824,JP11-OXI-LIXI-DESBA-CHUT64,X2,COND_MEC_CHUTE Rep fallas por soldadura,TEC-MEC,P01,4.0,1.0,HOR002,JP11-OXI-LIXI-DESBA-CHUT64X2,COND,10,Reparacion fallas por soldadura en chute,TEC-MEC,PM01,4.0,6.0,JP11-OXI-LIXI-DESBA-CHUT64X210,,,
8825,JP11-OXI-LIXI-DESBA-CHUT64,W1,COND_INS_CHUTE Camb instr averiado chute,TEC-INS,P01,4.0,1.0,HOR002,JP11-OXI-LIXI-DESBA-CHUT64W1,COND,10,Cambio de instrumentos averiados d chute,TEC-INS,PM01,2.0,2.5,JP11-OXI-LIXI-DESBA-CHUT64W110,,,
8826,JP11-OXI-LIXI-DESBA-CHUT65,X1,COND_MEC_CHUTE Insp tint penet d estruct,TEC-MEC,P01,4.0,1.0,HOR002,JP11-OXI-LIXI-DESBA-CHUT65X1,COND,10,Insp tintes penetrantes d estruct chute,TEC-MEC,PM01,3.0,6.0,JP11-OXI-LIXI-DESBA-CHUT65X110,,,
8827,JP11-OXI-LIXI-DESBA-CHUT65,X2,COND_MEC_CHUTE Rep fallas por soldadura,TEC-MEC,P01,4.0,1.0,HOR002,JP11-OXI-LIXI-DESBA-CHUT65X2,COND,10,Reparacion fallas por soldadura en chute,TEC-MEC,PM01,4.0,6.0,JP11-OXI-LIXI-DESBA-CHUT65X210,,,
8828,JP11-OXI-LIXI-DESBA-CHUT65,W1,COND_INS_CHUTE Camb instr averiado chute,TEC-INS,P01,4.0,1.0,HOR002,JP11-OXI-LIXI-DESBA-CHUT65W1,COND,10,Cambio de instrumentos averiados d chute,TEC-INS,PM01,2.0,2.5,JP11-OXI-LIXI-DESBA-CHUT65W110,,,
8829,JP11-OXI-LIXI-DESBA-CHUT66,X1,COND_MEC_CHUTE Insp tint penet d estruct,TEC-MEC,P01,4.0,1.0,HOR002,JP11-OXI-LIXI-DESBA-CHUT66X1,COND,10,Insp tintes penetrantes d estruct chute,TEC-MEC,PM01,3.0,6.0,JP11-OXI-LIXI-DESBA-CHUT66X110,,,
