,pos,Actividades,Puesto,ClaseOT,ACant,AHoras,HRContador,posHRContador,Frecuencia
8765,10,Cambio de rodamientos de bomba,TEC-MEC,PM01,2.0,3.0,10016952X6,10016952X610,
8766,10,Cambio sello mecanico de bomba,TEC-MEC,PM01,2.0,3.0,10016952X7,10016952X710,
8767,10,Cambio de eje de bomba,TEC-MEC,PM01,2.0,6.0,10016952X8,10016952X810,
8768,10,Camb elementos de union de bomba,TEC-MEC,PM01,2.0,1.0,10016952X9,10016952X910,
8769,10,Cambio de rodamientos de motor,TEC-ELE,PM01,2.0,5.0,10016952Y1,10016952Y110,
8770,10,Cambio instrumentos de bomba,TEC-INS,PM01,2.0,1.0,10016952W1,10016952W110,
8771,10,Alineamiento laser acople de bomba,TEC-PRD,PM01,3.0,2.0,10016952Z1,10016952Z110,
8772,10,Cambio de acople de bomba,TEC-MEC,PM01,2.0,2.0,10016951X1,10016951X110,
8773,10,Cambio de impulsor de bomba,TEC-MEC,PM01,2.0,3.0,10016951X2,10016951X210,
8774,10,Cambio de revestimiento de carcasa,TEC-MEC,PM01,2.0,5.0,10016951X3,10016951X310,
8775,10,Mantenimiento de carcasa de bomba,TEC-MEC,PM01,2.0,4.0,10016951X4,10016951X410,
8776,10,Cambio sellos y juntas de bomba,TEC-MEC,PM01,2.0,2.0,10016951X5,10016951X510,
8777,10,Cambio de rodamientos de bomba,TEC-MEC,PM01,2.0,3.0,10016951X6,10016951X610,
8778,10,Cambio sello mecanico de bomba,TEC-MEC,PM01,2.0,3.0,10016951X7,10016951X710,
8779,10,Cambio de eje de bomba,TEC-MEC,PM01,2.0,6.0,10016951X8,10016951X810,
8780,10,Cambio de rodamientos de motor,TEC-ELE,PM01,2.0,5.0,10016951Y1,10016951Y110,
8781,10,Cambio instrumentos de bomba,TEC-INS,PM01,2.0,1.0,10016951W1,10016951W110,
8782,10,Alineamiento laser acople de bomba,TEC-PRD,PM01,3.0,2.0,10016951Z1,10016951Z110,
8783,10,Reparacion estruct. x soldadura d filtro,TEC-MEC,PM01,3.0,6.0,10016594X1,10016594X110,
8784,10,Cambio de turbina de ventilador d filtro,TEC-MEC,PM01,2.0,4.0,10016594X2,10016594X210,
8785,10,Camb acople flexible d ventilador filtro,TEC-MEC,PM01,2.0,2.0,10016594X3,10016594X310,
8786,10,Camb rodamientos soporte eje ventilador,TEC-MEC,PM01,2.0,2.0,10016594X4,10016594X410,
8787,10,Cambio de valvula rotativa de filtro,TEC-MEC,PM01,2.0,2.0,10016594X5,10016594X510,
8788,10,Camb rodamientos segun cond motor electr,TEC-ELE,PM01,2.0,5.0,10016594Y1,10016594Y110,
8789,10,Lubric rodamientos motor elect ventiladr,TEC-ELE,PM01,2.0,0.5,10016594Y2,10016594Y210,
8790,10,Camb rodamientos motor electrico,TEC-ELE,PM01,2.0,5.0,10016594Y3,10016594Y310,
8791,10,Cambio de instrumentos de filtro,TEC-INS,PM01,2.0,2.0,10016594W1,10016594W110,
8792,10,Cambio de reductor planetario d espesad,TEC-MEC,PM01,3.0,4.5,10016650X1,10016650X110,
8793,10,Cambio cilindro hidr mecanismo d levante,TEC-MEC,PM01,2.0,4.5,10016650X2,10016650X210,
8794,10,Cambio bomba hidraulica unidad hidr,TEC-MEC,PM01,2.0,4.0,10016650X3,10016650X310,
8795,10,Cambio motor elec de unidad hidraulica,TEC-MEC,PM01,2.0,4.0,10016650X4,10016650X410,
8796,10,Cambio de aceite de unidad hidraulica,TEC-MEC,PM01,2.0,4.0,10016650X5,10016650X510,
8797,10,Camb cono deflector d feedwell d espesad,TEC-MEC,PM01,3.0,3.5,10016650X6,10016650X610,
8798,10,Cambio de feedwell de espesador,TEC-MEC,PM01,3.0,8.0,10016650X7,10016650X710,
8799,10,Cambio brazos de rastra de espesador,TEC-MEC,PM01,3.0,8.0,10016650X8,10016650X810,
8800,10,Cambio de eje de rastras de espesador,TEC-MEC,PM01,4.0,8.0,10016650X9,10016650X910,
8801,10,Cambio de cuerpo de mezclador mx202,TEC-MEC,PM01,2.0,2.0,10016650XA,10016650XA10,
8802,10,Cambio estator de mezclador mx202,TEC-MEC,PM01,2.0,2.0,10016650XB,10016650XB10,
8803,10,Cambio boquilla de mezclador mx202,TEC-MEC,PM01,2.0,2.0,10016650XC,10016650XC10,
8804,10,Cambio empaques de mezclador mx202,TEC-MEC,PM01,2.0,2.0,10016650XD,10016650XD10,
8805,10,Cambio motor electrico de espesador,TEC-ELE,PM01,2.0,5.0,10016650Y1,10016650Y110,
8806,10,Cambio de instrumentos del espesador,TEC-INS,PM01,2.0,3.5,10016650W1,10016650W110,
8807,10,Cambio instrumentos unidad hidraulica,TEC-INS,PM01,2.0,3.5,10016650W2,10016650W210,
8808,10,Cambio instrumentos de mezclador mx202,TEC-INS,PM01,2.0,2.0,10016650W3,10016650W310,
8809,10,Mtto general de separador de agua/aire,TEC-MEC,PM01,2.0,6.0,10016912X1,10016912X110,
8810,10,Cambio lineas d drenaje d compresor,TEC-MEC,PM01,2.0,4.0,10016564X1,10016564X110,
8811,10,Cambio rodamientos motor electrico,TEC-ELE,PM01,2.0,8.0,10016564Y1,10016564Y110,
8812,10,Cambio de instrumentos de compresor,TEC-INS,PM01,2.0,2.0,10016564W1,10016564W110,
8813,10,Cambio lamina porta filtros de colector,TEC-MEC,PM01,2.0,4.0,10016702X1,10016702X110,
8814,10,Cambio de alabes de ventilador,TEC-MEC,PM01,2.0,2.0,10016702X2,10016702X210,
8815,10,Cambiar rodamientos motor de colector,TEC-ELE,PM01,2.0,5.0,10016702Y1,10016702Y110,
8816,10,Inspeccion general espesador 165H,TEC-MEC,PM01,2.0,1.0,MESP001M1,MESP001M110,H2
8817,20,Inspeccion general espesador 660H,TEC-MEC,PM01,2.0,1.0,MESP001M1,MESP001M120,H4
8818,30,Inspeccion general espesador 2000H,TEC-MEC,PM01,2.0,3.5,MESP001M1,MESP001M130,HA
8819,40,Inspeccion general espesador 4000H,TEC-MEC,PM01,2.0,3.0,MESP001M1,MESP001M140,HE
8820,50,Inspeccion general espesador 8000H,TEC-MEC,PM01,2.0,33.5,MESP001M1,MESP001M150,HL
8821,10,Camb motor hidraulico de espesador 8000H,TEC-MEC,PM01,2.0,3.0,MESP001M2,MESP001M210,HL
8822,20,Lub guias mecanismo d levante espe 8000H,TEC-MEC,PM01,1.0,2.0,MESP001M2,MESP001M220,HL
8823,30,Izaje rastra de mecanismo levante 2000H,TEC-MEC,PM01,1.0,1.0,MESP001M2,MESP001M230,HA
8824,40,Lub motor de unidad hidraulica 18000H,TEC-MEC,PM01,2.0,3.0,MESP001M2,MESP001M240,HX
8825,50,Mant tanque de tanque desaireacion 8000H,TEC-MEC,PM01,4.0,12.0,MESP001M2,MESP001M250,HL
8826,60,Mtto general reductor planetario 4000H,TEC-MEC,PM01,2.0,3.8,MESP001M2,MESP001M260,HE
8827,70,Mtto general unidad hidraulica 4000H,TEC-MEC,PM01,2.0,2.3,MESP001M2,MESP001M270,HE
8828,80,Mtto general rastras 8000H,TEC-MEC,PM01,2.0,7.5,MESP001M2,MESP001M280,HL
8829,90,Mtto general reductor planetario 8000H,TEC-MEC,PM01,2.0,1.3,MESP001M2,MESP001M290,HL
8830,100,Mtto general unidad hidraulica 8000H,TEC-MEC,PM01,2.0,4.0,MESP001M2,MESP001M2100,HL
8831,10,Inspeccion general motor 1S,TEC-ELE,PM01,2.0,1.0,MESP001E1,MESP001E110,S1
8832,10,Limpieza motor espesador d relaves 2000H,TEC-ELE,PM01,2.0,1.5,MESP001E2,MESP001E210,HA
8833,20,Mtto general motor 4000H,TEC-ELE,PM01,2.0,4.5,MESP001E2,MESP001E220,HE
8834,10,Lub rodaje 6209 motor d espesador 18000H,TEC-ELE,PM01,2.0,0.5,MESP001E3,MESP001E310,HX
8835,20,Lub rodaje 6209 motor d espesador 19000H,TEC-ELE,PM01,2.0,0.5,MESP001E3,MESP001E320,HY
8836,10,Inspeccion general espesador 1M,TEC-INS,PM01,2.0,2.8,MESP001I1,MESP001I110,S3
8837,10,Mant instrumentos del clarificador 2000H,TEC-INS,PM01,2.0,3.5,MESP001I2,MESP001I210,HA
8838,20,Contrastac transmisores clarificad 4000H,TEC-INS,PM01,2.0,1.5,MESP001I2,MESP001I220,HE
8839,30,Limpieza panel de control clarific 2000H,TEC-INS,PM01,2.0,1.0,MESP001I2,MESP001I230,HA
8840,40,Mant panel de control clarificador 4000H,TEC-INS,PM01,2.0,4.0,MESP001I2,MESP001I240,HE
8841,50,Mant instrumentos d unidad hidraul 2000H,TEC-INS,PM01,2.0,3.5,MESP001I2,MESP001I250,HA
8842,60,Contrastacion transmisores/valvula 4000H,TEC-INS,PM01,2.0,2.5,MESP001I2,MESP001I260,HE
8843,70,Mant instrumentos mezclador MX201 4000H,TEC-INS,PM01,2.0,1.0,MESP001I2,MESP001I270,HE
8844,80,Contrast transmisors mezclad MX201 4000H,TEC-INS,PM01,2.0,1.0,MESP001I2,MESP001I280,HE
8845,10,Monit temp reductor d motor hidraul 165H,TEC-PRD,PM01,1.0,1.0,MESP001P1,MESP001P110,H2
8846,20,Analis vibr reduc planetario espesa 660H,TEC-PRD,PM01,1.0,2.0,MESP001P1,MESP001P120,H4
8847,30,Monitoreo temp reductor planetario 660H,TEC-PRD,PM01,1.0,2.0,MESP001P1,MESP001P130,H4
8848,40,Analisi aceite reductor planetario 2000H,TEC-PRD,PM01,2.0,1.5,MESP001P1,MESP001P140,HA
8849,50,Monit temp en rod motor unida hidra 750H,TEC-PRD,PM01,1.0,1.5,MESP001P1,MESP001P150,H5
8850,60,Monit vibr en rod motor unida hidra 750H,TEC-PRD,PM01,1.0,1.5,MESP001P1,MESP001P160,H5
8851,70,Analis aceite tanque unidad hidrau 2000H,TEC-PRD,PM01,1.0,2.0,MESP001P1,MESP001P170,HA
8852,10,Inspec y mantenimiento de acople 2000H,TEC-MEC,PM01,1.0,1.0,MBOM021M7,MBOM021M710,HA
8853,20,Prueba de eficiencia de carcasa 8000H,TEC-MEC,PM01,2.0,0.5,MBOM021M7,MBOM021M720,HL
8854,30,Inspeccion general bomba 660H,TEC-MEC,PM01,2.0,1.5,MBOM021M7,MBOM021M730,H4
8855,40,Inspeccion general bomba 4000H,TEC-MEC,PM01,2.0,1.5,MBOM021M7,MBOM021M740,HE
8856,10,Cambio acople de bomba centrifuga 8000H,TEC-MEC,PM01,2.0,2.0,MBOM021M8,MBOM021M810,HL
8857,20,Cambio sello mecanico de bomba 8000H,TEC-MEC,PM01,2.0,3.0,MBOM021M8,MBOM021M820,HL
8858,30,Cambio eje de bomba centrifuga 8000H,TEC-MEC,PM01,2.0,6.0,MBOM021M8,MBOM021M830,HL
8859,40,Mtto general carcasa 8000H,TEC-MEC,PM01,2.0,12.0,MBOM021M8,MBOM021M840,HL
8860,10,Lub por grasa de caja de rodajes 2000H,TEC-MEC,PM01,2.0,0.5,MBOM021M9,MBOM021M910,HA
8861,10,Inspeccion general bomba 1M,TEC-INS,PM01,2.0,1.0,MBOM021I9,MBOM021I910,S3
8862,10,Mantenimiento instrumentos d bomba 8000H,TEC-INS,PM01,2.0,2.0,MBOM021IA,MBOM021IA10,HL
8863,20,Contrastacion transmisores d bomba 4000H,TEC-INS,PM01,2.0,2.0,MBOM021IA,MBOM021IA20,HE
8864,30,Mant instrumentos mezclador MX302 4000H,TEC-INS,PM01,2.0,1.0,MBOM021IA,MBOM021IA30,HE
8865,40,Contr transmisores mezclador MX302 4000H,TEC-INS,PM01,2.0,1.0,MBOM021IA,MBOM021IA40,HE
8866,10,Inspeccion general soplador 660H,TEC-MEC,PM01,2.0,3.1,MSOP005M1,MSOP005M110,H4
8867,20,Inspeccion general soplador 4000H,TEC-MEC,PM01,2.0,1.5,MSOP005M1,MSOP005M120,HE
8868,10,Camb fajas de transmision soplador 4000H,TEC-MEC,PM01,2.0,2.0,MSOP005M2,MSOP005M210,HE
8869,20,Cambio de aceite caja soplador 1000H,TEC-MEC,PM01,2.0,3.0,MSOP005M2,MSOP005M220,H6
8870,30,Limp filtro y silencia ducto admis 1000H,TEC-MEC,PM01,2.0,2.0,MSOP005M2,MSOP005M230,H6
8871,40,Camb filtro de aire ducto admision 4000H,TEC-MEC,PM01,2.0,1.5,MSOP005M2,MSOP005M240,HE
8872,50,Camb silenciador ducto de admision 8000H,TEC-MEC,PM01,2.0,3.0,MSOP005M2,MSOP005M250,HL
8873,60,Limp silenciado duct desc soplador 1000H,TEC-MEC,PM01,2.0,2.0,MSOP005M2,MSOP005M260,H6
8874,70,Camb silenciador ducto de descarga 8000H,TEC-MEC,PM01,2.0,3.0,MSOP005M2,MSOP005M270,HL
8875,80,Limp mtto alabes ventilador fa311 4000H,TEC-MEC,PM01,2.0,6.0,MSOP005M2,MSOP005M280,HE
8876,90,Limp mtto silenciador ventil fa311 4000H,TEC-MEC,PM01,2.0,0.3,MSOP005M2,MSOP005M290,HE
8877,100,Limp y mtto ducto ventilador fa311 4000H,TEC-MEC,PM01,2.0,3.0,MSOP005M2,MSOP005M2100,HE
8878,10,Inspeccion general motor 1M,TEC-ELE,PM01,2.0,1.0,MSOP005E1,MSOP005E110,S3
8879,10,Mtto arrancador motor soplador 4000H,TEC-ELE,PM01,2.0,2.0,MSOP005E2,MSOP005E210,HE
8880,20,Mtto arranc moto ventilador fa311 4000H,TEC-ELE,PM01,2.0,2.0,MSOP005E2,MSOP005E220,HE
8881,30,Mtto general motor 1500H,TEC-ELE,PM01,2.0,2.0,MSOP005E2,MSOP005E230,H9
8882,40,Mtto general motor electrico fa311 2000H,TEC-ELE,PM01,2.0,2.0,MSOP005E2,MSOP005E240,HA
8883,10,Inspeccion general soplador 1M,TEC-INS,PM01,2.0,1.0,MSOP005I1,MSOP005I110,S3
8884,10,Limp mtto instrumentos de soplador 4000H,TEC-INS,PM01,2.0,1.0,MSOP005I2,MSOP005I210,HE
8885,20,Contrast ajust transmis soplador 4000H,TEC-INS,PM01,2.0,1.0,MSOP005I2,MSOP005I220,HE
8886,30,Limp y mtto instrm ventilado fa311 4000H,TEC-INS,PM01,2.0,2.0,MSOP005I2,MSOP005I230,HE
8887,10,Inspeccion general soplador 660H,TEC-MEC,PM01,2.0,2.3,MSOP006M1,MSOP006M110,H4
8888,10,Inspeccion polea y fajas d soplador 660H,TEC-MEC,PM01,2.0,0.3,MSOP006M2,MSOP006M210,H4
8889,20,Cambio de fajas de soplador 4000H,TEC-MEC,PM01,2.0,2.0,MSOP006M2,MSOP006M220,HE
8890,30,Limp filtro y silencia d soplador 1000H,TEC-MEC,PM01,2.0,2.0,MSOP006M2,MSOP006M230,H6
8891,40,Camb filtro de aire ducto admision 4000H,TEC-MEC,PM01,2.0,1.5,MSOP006M2,MSOP006M240,HE
8892,50,Camb silenciador d ducto admision 8000H,TEC-MEC,PM01,2.0,3.0,MSOP006M2,MSOP006M250,HL
8893,60,Limpieza d silenciador de soplador 1000H,TEC-MEC,PM01,2.0,2.0,MSOP006M2,MSOP006M260,H6
8894,70,Camb de silenciador d duct descarg 8000H,TEC-MEC,PM01,2.0,3.0,MSOP006M2,MSOP006M270,HL
8895,80,Camb juntas y elemen eductor xm360 4000H,TEC-MEC,PM01,2.0,3.0,MSOP006M2,MSOP006M280,HE
8896,90,Camb juntas y ele humectante xm361 4000H,TEC-MEC,PM01,2.0,3.0,MSOP006M2,MSOP006M290,HE
8897,10,Inspeccion general motor 1M,TEC-ELE,PM01,2.0,0.8,MSOP006E1,MSOP006E110,S3
8898,10,Mtto arrancador d motor d soplador 4000H,TEC-ELE,PM01,2.0,2.0,MSOP006E2,MSOP006E210,HE
8899,20,Mtto general motor 1500H,TEC-ELE,PM01,2.0,2.0,MSOP006E2,MSOP006E220,H9
8900,10,Inspeccion instrumentos XM361 1M,TEC-INS,PM01,2.0,0.5,MSOP006I1,MSOP006I110,S3
8901,10,Limpi y mtto de instrumentos xm361 4000H,TEC-INS,PM01,2.0,1.0,MSOP006I2,MSOP006I210,HE
8902,20,Contras d instru d transmis xm361 4000H,TEC-INS,PM01,2.0,1.0,MSOP006I2,MSOP006I220,HE
8903,10,Monit vibra y temper d soplador 1500H,TEC-PRD,PM01,1.0,0.5,MSOP006P1,MSOP006P110,H9
8904,20,Monit vibra y temper de soplador 1500H,TEC-PRD,PM01,1.0,0.5,MSOP006P1,MSOP006P120,H9
8905,10,Insp ruido y vibrac apoyos rodami 2000H,TEC-MEC,PM01,1.0,1.0,MALI016M1,MALI016M110,HA
8906,20,Inspeccion general alimentador 660H,TEC-MEC,PM01,2.0,2.0,MALI016M1,MALI016M120,H4
8907,30,Inspeccion general alimentador 4000H,TEC-MEC,PM01,2.0,1.5,MALI016M1,MALI016M130,HE
8908,10,Mtto general reductor alimentador 8000H,TEC-MEC,PM01,2.0,4.0,MALI016M2,MALI016M210,HL
8909,20,Cambio prensa estopa alimentador 4000H,TEC-MEC,PM01,2.0,2.0,MALI016M2,MALI016M220,HE
8910,30,Cambio empaquetadura alimentador 4000H,TEC-MEC,PM01,2.0,1.0,MALI016M2,MALI016M230,HE
8911,40,Cambio juntas y elem union xm363 4000H,TEC-MEC,PM01,2.0,3.0,MALI016M2,MALI016M240,HE
8912,10,Cambio aceite reductor alimentador 4000H,TEC-MEC,PM01,2.0,2.0,MALI016M3,MALI016M310,HE
8913,10,Inspeccion general motor 1M,TEC-ELE,PM01,2.0,1.0,MALI016E1,MALI016E110,S3
8914,10,Lubricacion rodamientos motor elec 4000H,TEC-ELE,PM01,2.0,1.0,MALI016E2,MALI016E210,HE
8915,20,Mtto sist arranque variador veloci 8000H,TEC-ELE,PM01,2.0,2.0,MALI016E2,MALI016E220,HL
8916,30,Mtto general motor alimentador 8000H,TEC-ELE,PM01,2.0,4.5,MALI016E2,MALI016E230,HL
8917,10,Inspeccion general alimentador 1M,TEC-INS,PM01,2.0,0.8,MALI016I1,MALI016I110,S3
8918,10,Mtto instrumentos de alimentador 8000H,TEC-INS,PM01,2.0,1.0,MALI016I2,MALI016I210,HL
8919,20,Limp y mtto instrum cabezal xm363 4000H,TEC-INS,PM01,2.0,1.0,MALI016I2,MALI016I220,HE
8920,30,"Contras, ajust transmi cabez xm363 4000H",TEC-INS,PM01,2.0,1.0,MALI016I2,MALI016I230,HE
8921,10,"Insp cadena, tensador transportador 660H",TEC-MEC,PM01,1.0,0.3,MFAJ030M1,MFAJ030M110,H4
8922,20,Inspeccion general faja 165H,TEC-MEC,PM01,2.0,0.3,MFAJ030M1,MFAJ030M120,H2
8923,10,Muestreo aceite reduc transportad 4000H,TEC-MEC,PM01,2.0,1.0,MFAJ030M2,MFAJ030M210,HE
8924,20,Cambio aceite reductor transportad 8000H,TEC-MEC,PM01,2.0,1.0,MFAJ030M2,MFAJ030M220,HL
8925,30,Mtto general transp aliment catodos 660H,TEC-MEC,PM01,2.0,2.5,MFAJ030M2,MFAJ030M230,H4
8926,10,Monitor vibrac reduc transportador 165H,TEC-PRD,PM01,1.0,0.3,MFAJ030P1,MFAJ030P110,H2
8927,20,Monitoreo termograf reduc transport 165H,TEC-PRD,PM01,1.0,0.3,MFAJ030P1,MFAJ030P120,H2
8928,10,Inspeccion general faja 165H,TEC-MEC,PM01,2.0,0.5,MFAJ031M1,MFAJ031M110,H2
8929,10,Cambio cadena de transportador 8000H,TEC-MEC,PM01,2.0,5.0,MFAJ031M2,MFAJ031M210,HL
8930,20,Mtto general transp descarg blancos 330H,TEC-MEC,PM01,2.0,2.5,MFAJ031M2,MFAJ031M220,H3
8931,10,Monitor vibrac reduc transportador 165H,TEC-PRD,PM01,1.0,0.3,MFAJ031P1,MFAJ031P110,H2
8932,20,Monitoreo termograf reduc transport 165H,TEC-PRD,PM01,1.0,0.3,MFAJ031P1,MFAJ031P120,H2
8933,10,Inspeccion general anodos 165H,TEC-MEC,PM01,2.0,0.3,MEST001M1,MEST001M110,H2
8934,10,Lubr rodamien lineales despegadora 2000H,TEC-MEC,PM01,2.0,0.5,MEST001M2,MEST001M210,HA
8935,20,Lubr rodamien lineales despegadora 165H,TEC-MEC,PM01,2.0,0.5,MEST001M2,MEST001M220,H2
8936,30,Lubr rodamien lineales despegadora 330H,TEC-MEC,PM01,2.0,0.5,MEST001M2,MEST001M230,H3
8937,40,Mtto general sistema hidraulico 2000H,TEC-MEC,PM01,2.0,6.0,MEST001M2,MEST001M240,HA
8938,10,Monitoreo vibrac sist hidraulico 165H,TEC-PRD,PM01,1.0,0.3,MEST001P1,MEST001P110,H2
8939,20,Monitoreo termograf sist hidraulico 165H,TEC-PRD,PM01,1.0,0.3,MEST001P1,MEST001P120,H2
8940,30,Muestreo aceite sistema hidraulico 660H,TEC-PRD,PM01,1.0,0.3,MEST001P1,MEST001P130,H4
8941,10,Inspeccion general catodos 165H,TEC-MEC,PM01,2.0,2.1,MEST002M1,MEST002M110,H2
8942,10,Muestreo aceite bomba sist lavado 660H,TEC-MEC,PM01,1.0,0.3,MEST002M2,MEST002M210,H4
8943,20,Insp intercambiador sistema lavado 165H,TEC-MEC,PM01,2.0,3.0,MEST002M2,MEST002M220,H2
8944,10,Monitoreo vibrac bomba sist lavado 165H,TEC-PRD,PM01,1.0,0.3,MEST002P1,MEST002P110,H2
8945,20,Monitoreo termograf bomba sist lav 165H,TEC-PRD,PM01,1.0,0.3,MEST002P1,MEST002P120,H2
8946,10,Insp robot carga sistema de lavado 165H,TEC-MEC,PM01,1.0,0.3,MROB001M1,MROB001M110,H2
8947,10,Insp robot carga estacion remocion 165H,TEC-MEC,PM01,1.0,0.3,MROB002M1,MROB002M110,H2
8948,10,Inspeccion general robot 165H,TEC-MEC,PM01,2.0,0.3,MROB003M1,MROB003M110,H2
8949,10,Inspeccion general robot 165H,TEC-MEC,PM01,2.0,0.6,MROB004M1,MROB004M110,H2
8950,10,Inspecc elastomero acople de baja 4000H,TEC-MEC,PM01,2.0,2.0,MFAJ032M1,MFAJ032M110,HE
8951,20,Inspecc sistema contrapeso d faja 1000H,TEC-MEC,PM01,1.0,0.3,MFAJ032M1,MFAJ032M120,H6
8952,30,Inspeccion general faja 165H,TEC-MEC,PM01,2.0,2.3,MFAJ032M1,MFAJ032M130,H2
8953,40,Inspeccion general faja 660H,TEC-MEC,PM01,2.0,0.3,MFAJ032M1,MFAJ032M140,H4
8954,50,Inspeccion general faja 2000H,TEC-MEC,PM01,2.0,1.1,MFAJ032M1,MFAJ032M150,HA
8955,10,Camb aceite reduct velocidad faja 8000H,TEC-MEC,PM01,2.0,4.0,MFAJ032M2,MFAJ032M210,HL
8956,20,Camb pastillas freno reductor faja 1000H,TEC-MEC,PM01,2.0,2.0,MFAJ032M2,MFAJ032M220,H6
8957,30,Camb filtros aceite sist enfr faja 4000H,TEC-MEC,PM01,1.0,0.5,MFAJ032M2,MFAJ032M230,HE
8958,40,Camb banda de faja transportadora 16000H,TEC-MEC,PM01,6.0,36.0,MFAJ032M2,MFAJ032M240,HV
8959,50,Cambio de la polea de cabeza faja 8000H,TEC-MEC,PM01,4.0,8.0,MFAJ032M2,MFAJ032M250,HL
8960,60,Cambio de polea de cola de faja 8000H,TEC-MEC,PM01,4.0,8.0,MFAJ032M2,MFAJ032M260,HL
8961,70,Cambio de polea (4) de faja 8000H,TEC-MEC,PM01,4.0,8.0,MFAJ032M2,MFAJ032M270,HL
8962,80,Cambio de polea tensora de faja 8000H,TEC-MEC,PM01,4.0,8.0,MFAJ032M2,MFAJ032M280,HL
8963,90,Cambio d polines de impacto de faja 660H,TEC-MEC,PM01,3.0,3.0,MFAJ032M2,MFAJ032M290,H4
8964,100,Cambio de polines de carga de faja 660H,TEC-MEC,PM01,3.0,3.0,MFAJ032M2,MFAJ032M2100,H4
8965,110,"Camb polines de retorno en ""v"" faja 660H",TEC-MEC,PM01,3.0,3.0,MFAJ032M2,MFAJ032M2110,H4
8966,120,Cambio polines d retorno plano faja 660H,TEC-MEC,PM01,3.0,3.0,MFAJ032M2,MFAJ032M2120,H4
8967,130,Mtto sistema de contrapeso de faja 4000H,TEC-MEC,PM01,2.0,4.0,MFAJ032M2,MFAJ032M2130,HE
8968,140,Regulacion d raspador primario 330H,TEC-MEC,PM01,2.0,2.0,MFAJ032M2,MFAJ032M2140,H3
8969,150,Regulacion de raspador secundario 330H,TEC-MEC,PM01,2.0,2.0,MFAJ032M2,MFAJ032M2150,H3
8970,160,Mtto de raspador en v de faja 4000H,TEC-MEC,PM01,2.0,2.0,MFAJ032M2,MFAJ032M2160,HE
8971,10,Lubricac x grasa polea cabeza faja 1500H,TEC-MEC,PM01,2.0,0.3,MFAJ032M3,MFAJ032M310,H9
8972,20,Lubric x grasa polea d cola d faja 1500H,TEC-MEC,PM01,2.0,0.3,MFAJ032M3,MFAJ032M320,H9
8973,30,Lubricacion x grasa (4) de polea 1500H,TEC-MEC,PM01,2.0,0.3,MFAJ032M3,MFAJ032M330,H9
8974,40,Lubrica x grasa d polea tensora 2000H,TEC-MEC,PM01,2.0,0.3,MFAJ032M3,MFAJ032M340,HA
8975,10,Insp panel ctrl caja conex de faja 1M,TEC-ELE,PM01,1.0,1.0,MFAJ032E1,MFAJ032E110,S3
8976,20,Inspeccion de iluminacion de faja 6S,TEC-ELE,PM01,2.0,0.5,MFAJ032E1,MFAJ032E120,S4
8977,30,Inspeccion general motor 1S,TEC-ELE,PM01,2.0,1.0,MFAJ032E1,MFAJ032E130,S1
8978,10,Mtto menor de motor de faja 1000H,TEC-ELE,PM01,2.0,1.0,MFAJ032E2,MFAJ032E210,H6
8979,20,Mtto preventivo variador velocidad 4000H,TEC-ELE,PM01,2.0,2.0,MFAJ032E2,MFAJ032E220,HE
8980,30,Mtto botonera campo de faja 8000H,TEC-ELE,PM01,2.0,1.0,MFAJ032E2,MFAJ032E230,HL
8981,40,Mtto panel control de faja 8000H,TEC-ELE,PM01,2.0,2.0,MFAJ032E2,MFAJ032E240,HL
8982,50,Mtto caja conexiones de faja 8000H,TEC-ELE,PM01,2.0,1.0,MFAJ032E2,MFAJ032E250,HL
8983,60,Mtto menor motor sist enfriamiento 4000H,TEC-ELE,PM01,2.0,0.5,MFAJ032E2,MFAJ032E260,HE
8984,70,Mtto mayor motor sist enfriamiento 8000H,TEC-ELE,PM01,2.0,2.0,MFAJ032E2,MFAJ032E270,HL
8985,80,Mtto de detector de metales de faja 660H,TEC-ELE,PM01,2.0,2.0,MFAJ032E2,MFAJ032E280,H4
8986,90,Calibracion de detector de metales 4000H,TEC-ELE,PM01,2.0,1.0,MFAJ032E2,MFAJ032E290,HE
8987,100,Mantenimiento de balanza de faja 660H,TEC-ELE,PM01,2.0,3.0,MFAJ032E2,MFAJ032E2100,H4
8988,110,Mtto general motor 4000H,TEC-ELE,PM01,2.0,6.0,MFAJ032E2,MFAJ032E2110,HE
8989,10,Lubricacion de motor de faja 12000H,TEC-ELE,PM01,2.0,0.5,MFAJ032E3,MFAJ032E310,HP
8990,20,Lubricac motor sist. enfriamiento 20000H,TEC-ELE,PM01,2.0,0.5,MFAJ032E3,MFAJ032E320,HZ
8991,10,Inspeccion general faja 1M,TEC-INS,PM01,2.0,2.5,MFAJ032I1,MFAJ032I110,S3
8992,10,Contrastacion ajuste transmisores 4000H,TEC-INS,PM01,2.0,4.0,MFAJ032I2,MFAJ032I210,HE
8993,20,Calibracion de balanza de faja 4000H,TEC-INS,PM01,2.0,12.0,MFAJ032I2,MFAJ032I220,HE
8994,30,Mtto general instrumentos 4000H,TEC-INS,PM01,2.0,5.0,MFAJ032I2,MFAJ032I230,HE
8995,10,Monitoreo de vibracion de motor 660H,TEC-PRD,PM01,1.0,1.0,MFAJ032P1,MFAJ032P110,H4
8996,20,Monitoreo de termografia de motor 660H,TEC-PRD,PM01,1.0,0.5,MFAJ032P1,MFAJ032P120,H4
