,key_dutie,Primary task detail activity,Maintenance type,Specialist,Constraint,Time,Amount Craft,Frequency,Unidad Periodo,Date task done,Man hour,Strategy
1026,2223-ML-201|01-11-13,"Utilizando el colector de vibración realizar las mediciones en los rodamientos en tres puntos (vertical, horizontal y axial). Verificar que la vibración no exceda los 5 mm/seg, registrar las mediciones tomadas en los puntos antes descritos, descargar y comparar los datos obtenidos con los niveles de alerta y peligro.",PRED,TEC-PRD,MAR,1.0,1,165.0,H,2021-04-01,1.0,165H
1027,2223-ML-201|01-11-14,"Limpiar el área donde se va a tomar la medición, determinar la distancia de medición apropiada del área que queremos medir que es medible o visible, el Angulo de visión, el objeto identificable más pequeño y el objeto medible/marca de medición más pequeño, tomar termografía al motor, la captura debe ser tomada a todo el motor, descargar la captura en la computadora y realizar el análisis de la toma. (Considerar que la temperatura real del estator es aproximadamente 15 a 20°C de la temperatura medida).",PRED,TEC-PRD,MAR,0.5,1,165.0,H,2021-04-01,0.5,165H
1028,2223-ML-201|01-12-02,"Monitorear el nivel de vibración de los rodamientos del reductor realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a las ISO 10816 y/o el estándar de vibración.",PRED,TEC-PRD,MAR,1.0,2,330.0,H,2021-04-01,2.0,330H
1029,2223-ML-201|01-12-03,"Monitorear por medio de imágenes termogtraficas la condición del reductor en zonas de concentración de temperatura ( rodamientos, sellos, etc.).",PRED,TEC-PRD,MAR,0.5,2,330.0,H,2021-04-01,1.0,330H
1030,2223-ML-201|01-12-04,Determinar el estado de condición del aceite de lubricación del reductor mediante la toma rutinaria de muestras de aceite para determinar su cambio.,PRED,TEC-PRD,MAR,1.0,2,330.0,H,2021-04-01,2.0,330H
1031,2223-ML-201|01-13-04,"Corregir defectos de pie cojo en el equipo movil, diagnosticar el desalineamiento con equipo laser, lainar los puntos de anclaje del equipo movil asi como los desplazamientos horizontales según los datos del equipo de alineamiento laser, torquear pernos de anclaje, realizar medición de estado fianl de alineamiento dentro de valores de tolerancia con el equipo de alineamiento.",PRED,TEC-PRD,DET,2.0,2,4000.0,H,2021-04-01,4.0,4000H
1032,2223-ML-201|01-14-04,"Corregir defectos de pie cojo en el equipo movil, diagnosticar el desalineamiento con equipo laser, lainar los puntos de anclaje del equipo movil asi como los desplazamientos horizontales según los datos del equipo de alineamiento laser, torquear pernos de anclaje, realizar medición de estado fianl de alineamiento dentro de valores de tolerancia con el equipo de alineamiento.",PRED,TEC-PRD,DET,2.0,2,4000.0,H,2021-04-01,4.0,4000H
1033,2223-ML-201|01-15-05,"Monitorear el nivel de vibración de los rodamientos del reductor realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a las ISO 10816 y/o el estándar de vibración.",PRED,TEC-PRD,MAR,1.0,2,330.0,H,2021-04-01,2.0,330H
1034,2223-ML-201|05-01-03,"Monitorear el nivel de vibración de los rodamientos del reductor realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a las ISO 10816 y/o el estándar de vibración.",PRED,TEC-PRD,MAR,2.0,2,330.0,H,2021-04-01,4.0,330H
1035,2223-ML-201|05-01-04,Monitorear por medio de imágenes termográficas la condición del trunnion en las zonas de concentración de temperatura.,PRED,TEC-PRD,MAR,1.0,2,330.0,H,2021-04-01,2.0,330H
1036,2223-ML-201|05-02-02,"Monitorear el nivel de vibración de los rodamientos del reductor realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a las ISO 10816 y/o el estándar de vibración.",PRED,TEC-PRD,MAR,2.0,2,330.0,H,2021-04-01,4.0,330H
1037,2223-ML-201|05-02-03,Monitorear por medio de imágenes termográficas la condición del trunnion en las zonas de concentración de temperatura.,PRED,TEC-PRD,MAR,1.0,2,330.0,H,2021-04-01,2.0,330H
1038,2223-ML-201|06-01-02,"Determinar el desgaste de los liners de la tapa mediante ultrasonido, tomar medidas del espesor de los revestimientos, cambiar si es necesario.",PRED,TEC-PRD,DET,4.0,4,660.0,H,2021-04-01,16.0,660H
1039,2223-ML-201|06-03-01,"Determinar el desgaste de los liners de la tapa mediante ultrasonido, tomar medidas del espesor de los revestimientos, cambiar si es necesario.",PRED,TEC-PRD,DET,4.0,4,660.0,H,2021-04-01,16.0,660H
1040,2223-ML-201|06-05-02,"Determinar el desgaste de los liners de la tapa mediante ultrasonido, tomar medidas del espesor de los revestimientos, cambiar si es necesario.",PRED,TEC-PRD,DET,4.0,4,660.0,H,2021-04-01,16.0,660H
1041,2223-ML-201|08-01-03,Determinar el estado de condición del aceite del sistema de lubricación mediante la toma rutinaria de muestras de aceite para determinar su cambio.,PRED,TEC-PRD,MAR,2.0,2,330.0,H,2021-04-01,4.0,330H
1042,2223-ML-201|08-05-06,"Utilizando el colector de vibración realizar las mediciones en los rodamientos en tres puntos (vertical, horizontal y axial). Verificar que la vibración no exceda los 5 mm/seg, registrar las mediciones tomadas en los puntos antes descritos, descargar y comparar los datos obtenidos con los niveles de alerta y peligro.",PRED,TEC-PRD,MAR,1.0,1,330.0,H,2021-04-01,1.0,330H
1043,2223-ML-201|08-05-07,"Limpiar el área donde se va a tomar la medición, determinar la distancia de medición apropiada del área que queremos medir que es medible o visible, el Angulo de visión, el objeto identificable más pequeño y el objeto medible/marca de medición más pequeño, tomar termografía al motor, la captura debe ser tomada a todo el motor, descargar la captura en la computadora y realizar el análisis de la toma. (Considerar que la temperatura real del estator es aproximadamente 15 a 20°C de la temperatura medida).",PRED,TEC-PRD,MAR,0.5,1,330.0,H,2021-04-01,0.5,330H
1044,2223-ML-201|08-15-02,"Utilizando el colector de vibración realizar las mediciones en los rodamientos en tres puntos (vertical, horizontal y axial). Verificar que la vibración no exceda los 5 mm/seg, registrar las mediciones tomadas en los puntos antes descritos, descargar y comparar los datos obtenidos con los niveles de alerta y peligro.",PRED,TEC-PRD,MAR,1.0,1,165.0,H,2021-04-01,1.0,165H
1045,2223-ML-201|08-15-03,"Limpiar el área donde se va a tomar la medición, determinar la distancia de medición apropiada del área que queremos medir que es medible o visible, el Angulo de visión, el objeto identificable más pequeño y el objeto medible/marca de medición más pequeño, tomar termografía al motor, la captura debe ser tomada a todo el motor, descargar la captura en la computadora y realizar el análisis de la toma. (Considerar que la temperatura real del estator es aproximadamente 15 a 20°C de la temperatura medida).",PRED,TEC-PRD,MAR,0.5,1,165.0,H,2021-04-01,0.5,165H
1046,2223-ML-201|09-01-03,Determinar el estado de condición del aceite del sistema de lubricación mediante la toma rutinaria de muestras de aceite para determinar su cambio.,PRED,TEC-PRD,MAR,2.0,2,330.0,H,2021-04-01,4.0,330H
1047,2223-ML-201|09-05-06,"Utilizando el colector de vibración realizar las mediciones en los rodamientos en tres puntos (vertical, horizontal y axial). Verificar que la vibración no exceda los 5 mm/seg, registrar las mediciones tomadas en los puntos antes descritos, descargar y comparar los datos obtenidos con los niveles de alerta y peligro.",PRED,TEC-PRD,MAR,1.0,1,165.0,H,2021-04-01,1.0,165H
1048,2223-ML-201|09-05-07,"Limpiar el área donde se va a tomar la medición, determinar la distancia de medición apropiada del área que queremos medir que es medible o visible, el Angulo de visión, el objeto identificable más pequeño y el objeto medible/marca de medición más pequeño, tomar termografía al motor, la captura debe ser tomada a todo el motor, descargar la captura en la computadora y realizar el análisis de la toma. (Considerar que la temperatura real del estator es aproximadamente 15 a 20°C de la temperatura medida).",PRED,TEC-PRD,MAR,0.5,1,165.0,H,2021-04-01,0.5,165H
1049,2223-ML-201|09-15-02,"Utilizando el colector de vibración realizar las mediciones en los rodamientos en tres puntos (vertical, horizontal y axial). Verificar que la vibración no exceda los 5 mm/seg, registrar las mediciones tomadas en los puntos antes descritos, descargar y comparar los datos obtenidos con los niveles de alerta y peligro.",PRED,TEC-PRD,MAR,1.0,1,165.0,H,2021-04-01,1.0,165H
1050,2223-ML-201|09-15-03,"Limpiar el área donde se va a tomar la medición, determinar la distancia de medición apropiada del área que queremos medir que es medible o visible, el Angulo de visión, el objeto identificable más pequeño y el objeto medible/marca de medición más pequeño, tomar termografía al motor, la captura debe ser tomada a todo el motor, descargar la captura en la computadora y realizar el análisis de la toma. (Considerar que la temperatura real del estator es aproximadamente 15 a 20°C de la temperatura medida).",PRED,TEC-PRD,MAR,0.5,1,165.0,H,2021-04-01,0.5,165H
1051,2223-ML-201|10-01-03,Determinar el estado de condición del aceite del sistema de lubricación mediante la toma rutinaria de muestras de aceite para determinar su cambio.,PRED,TEC-PRD,MAR,2.0,2,330.0,H,2021-04-01,4.0,330H
1052,2223-ML-201|10-03-12,"Utilizando el colector de vibración realizar las mediciones en los rodamientos en tres puntos (vertical, horizontal y axial). Verificar que la vibración no exceda los 5 mm/seg, registrar las mediciones tomadas en los puntos antes descritos, descargar y comparar los datos obtenidos con los niveles de alerta y peligro.",PRED,TEC-PRD,MAR,1.5,1,165.0,H,2021-04-01,1.5,165H
1053,2223-ML-201|10-03-13,"Limpiar el área donde se va a tomar la medición, determinar la distancia de medición apropiada del área que queremos medir que es medible o visible, el Angulo de visión, el objeto identificable más pequeño y el objeto medible/marca de medición más pequeño, tomar termografía al motor, la captura debe ser tomada a todo el motor, descargar la captura en la computadora y realizar el análisis de la toma. (Considerar que la temperatura real del estator es aproximadamente 15 a 20°C de la temperatura medida).",PRED,TEC-PRD,MAR,1.0,1,165.0,H,2021-04-01,1.0,165H
1054,2223-ML-201|10-09-11,"Utilizando el colector de vibración realizar las mediciones en los rodamientos en tres puntos (vertical, horizontal y axial). Verificar que la vibración no exceda los 5 mm/seg, registrar las mediciones tomadas en los puntos antes descritos, descargar y comparar los datos obtenidos con los niveles de alerta y peligro.",PRED,TEC-PRD,MAR,1.5,1,165.0,H,2021-04-01,1.5,165H
1055,2223-ML-201|10-09-12,"Limpiar el área donde se va a tomar la medición, determinar la distancia de medición apropiada del área que queremos medir que es medible o visible, el Angulo de visión, el objeto identificable más pequeño y el objeto medible/marca de medición más pequeño, tomar termografía al motor, la captura debe ser tomada a todo el motor, descargar la captura en la computadora y realizar el análisis de la toma. (Considerar que la temperatura real del estator es aproximadamente 15 a 20°C de la temperatura medida).",PRED,TEC-PRD,MAR,1.0,1,165.0,H,2021-04-01,1.0,165H
1056,2223-ML-201|11-01-02,Realizar la medición de los revestimientos a través de medición por ultrasonido.,PRED,TEC-PRD,DET,4.0,4,660.0,H,2021-04-01,16.0,660H
1057,2262-PU-222|01-01-13,"Utilizando el colector de vibración realizar las mediciones en los rodamientos en tres puntos (vertical, horizontal y axial). Verificar que la vibración no exceda los 5 mm/seg, registrar las mediciones tomadas en los puntos antes descritos, descargar y comparar los datos obtenidos con los niveles de alerta y peligro.",PRED,TEC-PRD,MAR,1.0,1,1500.0,H,2021-04-01,1.0,1500H
1058,2262-PU-222|01-01-14,"Limpiar el área donde se va a tomar la medición, determinar la distancia de medición apropiada del área que queremos medir que es medible o visible, el Angulo de visión, el objeto identificable más pequeño y el objeto medible/marca de medición más pequeño, tomar termografía al motor, la captura debe ser tomada a todo el motor, descargar la captura en la computadora y realizar el análisis de la toma. (Considerar que la temperatura real del estator es aproximadamente 15 a 20°C de la temperatura medida).",PRED,TEC-PRD,MAR,0.5,1,1500.0,H,2021-04-01,0.5,1500H
1059,2262-PU-222|01-03-02,"Corregir defectos de pie cojo en el equipo móvil, diagnosticar el desalineamiento con equipo laser, lainar los puntos de anclaje del equipo móvil así como los desplazamientos horizontales según los datos del equipo de alineamiento laser, torquear pernos de anclaje, realizar medición de estado final de alineamiento dentro de valores de tolerancia con el equipo de alineamiento.",PRED,TEC-PRD,DET,1.0,2,4000.0,H,2021-04-01,2.0,4000H
1060,2262-PU-222|02-01-01,Verificar que no existan ruidos ni vibraciones inusuales. Verificar la temperatura no exceda 100 °C. Verificar fugas de grasa por los sellos y/o juntas.,PRED,TEC-PRD,MAR,0.5,1,1500.0,H,2021-04-01,0.5,1500H
1061,2262-PU-222|02-01-03,Medir vibraciones en los rodamientos.,PRED,TEC-PRD,MAR,0.5,1,1500.0,H,2021-04-01,0.5,1500H
1062,2259-PU-237|01-01-12,"Utilizando el colector de vibración realizar las mediciones en los rodamientos en tres puntos (vertical, horizontal y axial). Verificar que la vibración no exceda los 5 mm/seg, registrar las mediciones tomadas en los puntos antes descritos, descargar y comparar los datos obtenidos con los niveles de alerta y peligro.",PRED,TEC-PRD,MAR,1.0,1,1500.0,H,2021-04-01,1.0,1500H
1063,2259-PU-237|01-01-13,"Limpiar el área donde se va a tomar la medición, determinar la distancia de medición apropiada del área que queremos medir que es medible o visible, el Angulo de visión, el objeto identificable más pequeño y el objeto medible/marca de medición más pequeño, tomar termografía al motor, la captura debe ser tomada a todo el motor, descargar la captura en la computadora y realizar el análisis de la toma. (Considerar que la temperatura real del estator es aproximadamente 15 a 20°C de la temperatura medida).",PRED,TEC-PRD,MAR,0.5,1,1500.0,H,2021-04-01,0.5,1500H
1064,2259-PU-237|02-03-02,"Monitorear el nivel de vibración de los rodamientos del reductor realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a las ISO 10816 y/o el estándar de vibración del área.",PRED,TEC-PRD,MAR,0.25,1,1500.0,H,2021-04-01,0.25,1500H
1065,2259-PU-237|02-03-03,Utilizar la cámara termográfica para tomar lectura de temperatura en los rodamientos verificando que no exceda 80°C.,PRED,TEC-PRD,MAR,0.25,1,1500.0,H,2021-04-01,0.25,1500H
1066,2287-PU-270|01-02-03,Monitoreo de vibración y temperatura,PRED,TEC-PRD,MAR,0.5,1,1500.0,H,2021-04-01,0.5,1500H
1067,2287-PU-270|02-01-02,Monitoreo de vibración y temperatura.,PRED,TEC-PRD,DET,0.5,1,1500.0,H,2021-04-01,0.5,1500H
1068,2287-PU-272|01-02-03,Monitoreo de vibración y temperatura.,PRED,TEC-PRD,MAR,0.5,1,1500.0,H,2021-04-01,0.5,1500H
1069,2287-PU-272|02-01-02,Monitoreo de vibración y temperatura.,PRED,TEC-PRD,DET,0.5,1,1500.0,H,2021-04-01,0.5,1500H
1070,3333-XM-333|01-01-05,Inspección visual intrusiva (velocidad de corrosión): Izar cada placa mediante el puente grúa y posicionarlo en un rack de forma segura (peso aproximado de la placa 87 Kg.). Realizar la medición de planitud vertical y horizontal (1 mm de curvatura por metro). Izar la placa mediante el puente grúa y posicionarla en la celda.,PRED,TEC-PRD,DET,4.0,2,8000.0,H,2021-04-01,8.0,8000H
1071,3333-XM-333|01-01-06,Izar el conjunto de las placas mediante el puente grúa y posicinarlo en un rack de forma segura. Determinar el desgaste de la placa. Realizar la medición de espesores por ultrasonido y tomar los datos correspodientes (espesor de placas 6 mm. tolerancia de -0.1 y +0.2). Izar el conjunto de las placas mediante el puente grúa y posicionarlas en la celda.,PRED,TEC-PRD,DET,4.0,2,8000.0,H,2021-04-01,8.0,8000H
1072,3337-RE-302|02-02-05,"Realizar el monitoreo de termografía en tiristores, barras, bornes y terminales de conexión, registrar los datos, evaluar y detectar posibles sobrecalentamientos, deterioro del aislamiento en barras de potencia.",PRED,TEC-PRD,MAR,1.0,2,2000.0,H,2021-04-01,2.0,2000H
1073,3231-CN-301|01-01-09,"Utilizando el colector de vibración realizar las mediciones en los rodamientos en tres puntos (vertical, horizontal y axial).",PRED,TEC-PRD,MAR,0.5,1,330.0,H,2021-04-01,0.5,330H
1074,3231-CN-301|01-01-10,Utilizando el pirometro tomar lectura de temperatura en los rodamientos verificando que no exceda según manual de fabricante.,PRED,TEC-PRD,MAR,0.02,1,330.0,H,2021-04-01,0.02,330H
1075,3231-CN-301|01-01-11,Utilizando el pirómetro tomar lectura de temperatura en el estator verificando que no exceda según datos de placa.,PRED,TEC-PRD,MAR,0.02,1,660.0,H,2021-04-01,0.02,660H
1076,3231-CN-301|01-03-05,"Monitorear el nivel de vibración de los rodamientos del reductor realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a l norma ISO 10816 y/o el estándar de vibración del área.",PRED,TEC-PRD,MAR,0.25,1,330.0,H,2021-04-01,0.25,330H
1077,3231-CN-301|01-03-06,"Tomar parámetros de temperatura de los componentes internos del reductor con la cámara termográfica, cada punto deberá ser comparado de acuerdo a la norma ISO 18436-7 y/o el estándar de termografía del área.",PRED,TEC-PRD,MAR,0.25,1,330.0,H,2021-04-01,0.25,330H
1078,3231-CN-301|02-01-09,"Utilizando el colector de vibración realizar las mediciones en los rodamientos en tres puntos (vertical, horizontal y axial).",PRED,TEC-PRD,MAR,0.5,1,330.0,H,2021-04-01,0.5,330H
1079,3231-CN-301|02-01-10,Utilizando el pirometro tomar lectura de temperatura en los rodamientos verificando que no exceda según manual de fabricante.,PRED,TEC-PRD,MAR,0.02,1,330.0,H,2021-04-01,0.02,330H
1080,3231-CN-301|02-01-11,Utilizando el pirómetro tomar lectura de temperatura en el estator verificando que no exceda según datos de placa.,PRED,TEC-PRD,MAR,0.02,1,660.0,H,2021-04-01,0.02,660H
1081,3231-CN-301|02-03-05,"Monitorear el nivel de vibración de los rodamientos del reductor realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a l norma ISO 10816 y/o el estándar de vibración del área.",PRED,TEC-PRD,MAR,0.25,1,330.0,H,2021-04-01,0.25,330H
1082,3231-CN-301|02-03-06,"Tomar parámetros de temperatura de los componentes internos del reductor con la cámara termográfica, cada punto deberá ser comparado de acuerdo a la norma ISO 18436-7 y/o el estándar de termografía del área.",PRED,TEC-PRD,MAR,0.25,1,330.0,H,2021-04-01,0.25,330H
1083,3231-CN-301|03-01-09,"Utilizando el colector de vibración realizar las mediciones en los rodamientos en tres puntos (vertical, horizontal y axial).",PRED,TEC-PRD,MAR,0.5,1,330.0,H,2021-04-01,0.5,330H
1084,3231-CN-301|03-01-10,Utilizando el pirometro tomar lectura de temperatura en los rodamientos verificando que no exceda según manual de fabricante.,PRED,TEC-PRD,MAR,0.02,1,330.0,H,2021-04-01,0.02,330H
1085,3231-CN-301|03-01-11,Utilizando el pirómetro tomar lectura de temperatura en el estator verificando que no exceda según datos de placa.,PRED,TEC-PRD,MAR,0.02,1,660.0,H,2021-04-01,0.02,660H
1086,3231-CN-301|03-03-05,"Monitorear el nivel de vibración de los rodamientos del reductor realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a l norma ISO 10816 y/o el estándar de vibración del área.",PRED,TEC-PRD,MAR,0.25,1,330.0,H,2021-04-01,0.25,330H
1087,3231-CN-301|03-03-06,"Tomar parámetros de temperatura de los componentes internos del reductor con la cámara termográfica, cada punto deberá ser comparado de acuerdo a la norma ISO 18436-7 y/o el estándar de termografía del área.",PRED,TEC-PRD,MAR,0.25,1,330.0,H,2021-04-01,0.25,330H
1088,3231-CN-301|03-08-05,"Monitorear el nivel de vibración de los rodamientos del reductor realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a l norma ISO 10816 y/o el estándar de vibración del área.",PRED,TEC-PRD,MAR,0.25,1,330.0,H,2021-04-01,0.25,330H
1089,3231-CN-301|03-08-06,"Tomar parámetros de temperatura de los componentes internos del reductor con la cámara termográfica, cada punto deberá ser comparado de acuerdo a la norma ISO 18436-7 y/o el estándar de termografía del área.",PRED,TEC-PRD,MAR,0.25,1,330.0,H,2021-04-01,0.25,330H
1090,3241-PU-302|01-01-11,"Utilizando el colector de vibración realizar las mediciones en los rodamientos en tres puntos (vertical, horizontal y axial). Verificar que la vibración no exceda los 5 mm/seg, registrar las mediciones tomadas en los puntos antes descritos, descargar y comparar los datos obtenidos con los niveles de alerta y peligro.",PRED,TEC-PRD,MAR,0.5,1,1500.0,H,2021-04-01,0.5,1500H
1091,3241-PU-302|01-01-12,"Limpiar el área donde se va a tomar la medición, determinar la distancia de medición apropiada del área que queremos medir que es medible o visible, el Angulo de visión, el objeto identificable más pequeño y el objeto medible/marca de medición más pequeño, tomar termografía al motor, la captura debe ser tomada a todo el motor, descargar la captura en la computadora y realizar el análisis de la toma. (Considerar que la temperatura real del estator es aproximadamente 15 a 20°C de la temperatura medida).",PRED,TEC-PRD,MAR,0.5,1,1500.0,H,2021-04-01,0.5,1500H
1092,3241-PU-302|01-03-04,"Corregir defectos de pie cojo en el equipo móvil, diagnosticar el desalineamiento con equipo láser, lainar los puntos de anclaje del equipo móvil así como los desplazamientos horizontales según los datos del equipo de alineamiento láser, torquear pernos de anclaje, realizar medición de estado final de alineamiento dentro de valores de tolerancia con el equipo de alineamiento.",PRED,TEC-PRD,DET,2.0,3,8000.0,H,2021-04-01,6.0,8000H
1093,3241-PU-302|02-02-02,"Monitorear el nivel de vibración de los rodamientos del reductor realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a las ISO 10816 y/o el estándar de vibración del área.",PRED,TEC-PRD,MAR,0.25,1,1500.0,H,2021-04-01,0.25,1500H
1094,3241-PU-302|02-02-03,Utilizar la cámara termográfica para tomar lectura de temperatura en los rodamientos verificando que no exceda 80°C.,PRED,TEC-PRD,MAR,0.25,1,1500.0,H,2021-04-01,0.25,1500H
1095,3241-PU-303|01-01-11,"Utilizando el colector de vibración realizar las mediciones en los rodamientos en tres puntos (vertical, horizontal y axial). Verificar que la vibración no exceda los 5 mm/seg, registrar las mediciones tomadas en los puntos antes descritos, descargar y comparar los datos obtenidos con los niveles de alerta y peligro.",PRED,TEC-PRD,MAR,0.5,1,1500.0,H,2021-04-01,0.5,1500H
1096,3241-PU-303|01-01-12,"Limpiar el área donde se va a tomar la medición, determinar la distancia de medición apropiada del área que queremos medir que es medible o visible, el Angulo de visión, el objeto identificable más pequeño y el objeto medible/marca de medición más pequeño, tomar termografía al motor, la captura debe ser tomada a todo el motor, descargar la captura en la computadora y realizar el análisis de la toma. (Considerar que la temperatura real del estator es aproximadamente 15 a 20°C de la temperatura medida).",PRED,TEC-PRD,MAR,0.5,1,1500.0,H,2021-04-01,0.5,1500H
1097,3241-PU-303|01-03-04,"Corregir defectos de pie cojo en el equipo móvil, diagnosticar el desalineamiento con equipo láser, lainar los puntos de anclaje del equipo móvil así como los desplazamientos horizontales según los datos del equipo de alineamiento láser, torquear pernos de anclaje, realizar medición de estado final de alineamiento dentro de valores de tolerancia con el equipo de alineamiento.",PRED,TEC-PRD,DET,2.0,3,8000.0,H,2021-04-01,6.0,8000H
1098,3241-PU-303|02-02-02,"Monitorear el nivel de vibración de los rodamientos del reductor realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a las ISO 10816 y/o el estándar de vibración del área.",PRED,TEC-PRD,MAR,0.25,1,1500.0,H,2021-04-01,0.25,1500H
1099,3241-PU-303|02-02-03,Utilizar la cámara termográfica para tomar lectura de temperatura en los rodamientos verificando que no exceda 80°C.,PRED,TEC-PRD,MAR,0.25,1,1500.0,H,2021-04-01,0.25,1500H
1100,3241-PU-304|01-01-11,"Utilizando el colector de vibración realizar las mediciones en los rodamientos en tres puntos (vertical, horizontal y axial). Verificar que la vibración no exceda los 5 mm/seg, registrar las mediciones tomadas en los puntos antes descritos, descargar y comparar los datos obtenidos con los niveles de alerta y peligro.",PRED,TEC-PRD,MAR,0.5,1,1500.0,H,2021-04-01,0.5,1500H
1101,3241-PU-304|01-01-12,"Limpiar el área donde se va a tomar la medición, determinar la distancia de medición apropiada del área que queremos medir que es medible o visible, el Angulo de visión, el objeto identificable más pequeño y el objeto medible/marca de medición más pequeño, tomar termografía al motor, la captura debe ser tomada a todo el motor, descargar la captura en la computadora y realizar el análisis de la toma. (Considerar que la temperatura real del estator es aproximadamente 15 a 20°C de la temperatura medida).",PRED,TEC-PRD,MAR,0.5,1,1500.0,H,2021-04-01,0.5,1500H
1102,3241-PU-304|01-03-04,"Corregir defectos de pie cojo en el equipo móvil, diagnosticar el desalineamiento con equipo láser, lainar los puntos de anclaje del equipo móvil así como los desplazamientos horizontales según los datos del equipo de alineamiento láser, torquear pernos de anclaje, realizar medición de estado final de alineamiento dentro de valores de tolerancia con el equipo de alineamiento.",PRED,TEC-PRD,DET,2.0,3,8000.0,H,2021-04-01,6.0,8000H
1103,3241-PU-304|02-02-02,"Monitorear el nivel de vibración de los rodamientos del reductor realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a las ISO 10816 y/o el estándar de vibración del área.",PRED,TEC-PRD,MAR,0.25,1,1500.0,H,2021-04-01,0.25,1500H
1104,3241-PU-304|02-02-03,Utilizar la cámara termográfica para tomar lectura de temperatura en los rodamientos verificando que no exceda 80°C.,PRED,TEC-PRD,MAR,0.25,1,1500.0,H,2021-04-01,0.25,1500H
1105,3241-PU-305|01-01-11,"Utilizando el colector de vibración realizar las mediciones en los rodamientos en tres puntos (vertical, horizontal y axial). Verificar que la vibración no exceda los 5 mm/seg, registrar las mediciones tomadas en los puntos antes descritos, descargar y comparar los datos obtenidos con los niveles de alerta y peligro.",PRED,TEC-PRD,MAR,0.5,1,1500.0,H,2021-04-01,0.5,1500H
1106,3241-PU-305|01-01-12,"Limpiar el área donde se va a tomar la medición, determinar la distancia de medición apropiada del área que queremos medir que es medible o visible, el Angulo de visión, el objeto identificable más pequeño y el objeto medible/marca de medición más pequeño, tomar termografía al motor, la captura debe ser tomada a todo el motor, descargar la captura en la computadora y realizar el análisis de la toma. (Considerar que la temperatura real del estator es aproximadamente 15 a 20°C de la temperatura medida).",PRED,TEC-PRD,MAR,0.5,1,1500.0,H,2021-04-01,0.5,1500H
1107,3241-PU-305|01-03-04,"Corregir defectos de pie cojo en el equipo móvil, diagnosticar el desalineamiento con equipo láser, lainar los puntos de anclaje del equipo móvil así como los desplazamientos horizontales según los datos del equipo de alineamiento láser, torquear pernos de anclaje, realizar medición de estado final de alineamiento dentro de valores de tolerancia con el equipo de alineamiento.",PRED,TEC-PRD,DET,2.0,3,8000.0,H,2021-04-01,6.0,8000H
1108,3241-PU-305|02-02-02,"Monitorear el nivel de vibración de los rodamientos del reductor realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a las ISO 10816 y/o el estándar de vibración del área.",PRED,TEC-PRD,MAR,0.25,1,1500.0,H,2021-04-01,0.25,1500H
1109,3241-PU-305|02-02-03,Utilizar la cámara termográfica para tomar lectura de temperatura en los rodamientos verificando que no exceda 80°C.,PRED,TEC-PRD,MAR,0.25,1,1500.0,H,2021-04-01,0.25,1500H
1110,3241-PU-306|01-01-11,"Utilizando el colector de vibración realizar las mediciones en los rodamientos en tres puntos (vertical, horizontal y axial). Verificar que la vibración no exceda los 5 mm/seg, registrar las mediciones tomadas en los puntos antes descritos, descargar y comparar los datos obtenidos con los niveles de alerta y peligro.",PRED,TEC-PRD,MAR,0.5,1,1500.0,H,2021-04-01,0.5,1500H
1111,3241-PU-306|01-01-12,"Limpiar el área donde se va a tomar la medición, determinar la distancia de medición apropiada del área que queremos medir que es medible o visible, el Angulo de visión, el objeto identificable más pequeño y el objeto medible/marca de medición más pequeño, tomar termografía al motor, la captura debe ser tomada a todo el motor, descargar la captura en la computadora y realizar el análisis de la toma. (Considerar que la temperatura real del estator es aproximadamente 15 a 20°C de la temperatura medida).",PRED,TEC-PRD,MAR,0.5,1,1500.0,H,2021-04-01,0.5,1500H
